Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.5194),tensor(0.5771),1_2_3_4_5_6_7_8_9,[0.0, tensor(0.5690), tensor(0.4630), tensor(0.4040), tensor(0.5100), tensor(0.6010), tensor(0.8130), tensor(0.6620), tensor(0.6010), tensor(0.5710)],21,0.0001,0.075
tensor(0.6032),tensor(0.6032),0_1_2_3_4_5_6_7_8_9,[tensor(0.6370), tensor(0.6320), tensor(0.4560), tensor(0.5670), tensor(0.7500), tensor(0.5950), tensor(0.5710), tensor(0.8290), tensor(0.4470), tensor(0.5480)],21,0.0001,0.075
tensor(0.4473),tensor(0.6390),1_2_3_4_5_6_7,[0.0, tensor(0.6890), tensor(0.4810), tensor(0.5920), tensor(0.7440), tensor(0.5370), tensor(0.5850), tensor(0.8450), 0.0, 0.0],21,0.0001,0.075
tensor(0.5127),tensor(0.5697),1_2_3_4_5_6_7_8_9,[0.0, tensor(0.5340), tensor(0.4570), tensor(0.4330), tensor(0.5150), tensor(0.5850), tensor(0.7950), tensor(0.6570), tensor(0.5730), tensor(0.5780)],21,0.0001,0.075
tensor(0.5679),tensor(0.5679),0_1_2_3_4_5_6_7_8_9,[tensor(0.3780), tensor(0.6100), tensor(0.5130), tensor(0.6120), tensor(0.3160), tensor(0.5650), tensor(0.8590), tensor(0.7320), tensor(0.4960), tensor(0.5980)],21,0.0001,0.075
tensor(0.5652),tensor(0.5652),0_1_2_3_4_5_6_7_8_9,[tensor(0.3810), tensor(0.5860), tensor(0.5180), tensor(0.6320), tensor(0.3290), tensor(0.5310), tensor(0.8570), tensor(0.7230), tensor(0.4950), tensor(0.6000)],21,0.0001,0.075
tensor(0.4450),tensor(0.6357),1_2_3_4_5_6_7,[0.0, tensor(0.6900), tensor(0.4650), tensor(0.5790), tensor(0.7500), tensor(0.5590), tensor(0.5760), tensor(0.8310), 0.0, 0.0],21,0.0001,0.075
tensor(0.5134),tensor(0.5704),1_2_3_4_5_6_7_8_9,[0.0, tensor(0.5220), tensor(0.4730), tensor(0.4190), tensor(0.5070), tensor(0.5490), tensor(0.7580), tensor(0.6390), tensor(0.6770), tensor(0.5900)],21,0.0001,0.075
tensor(0.5089),tensor(0.5654),1_2_3_4_5_6_7_8_9,[0.0, tensor(0.5610), tensor(0.5000), tensor(0.4100), tensor(0.4880), tensor(0.5450), tensor(0.7570), tensor(0.6440), tensor(0.6430), tensor(0.5410)],21,0.0001,0.075
tensor(0.6063),tensor(0.6063),0_1_2_3_4_5_6_7_8_9,[tensor(0.5730), tensor(0.6650), tensor(0.4670), tensor(0.5560), tensor(0.7460), tensor(0.5930), tensor(0.5820), tensor(0.8420), tensor(0.5350), tensor(0.5040)],21,0.0001,0.075
0.5018,0.5965125,[0.387 0.814 0.446 0.491 0.684 0.441 0.588 0.795 0.453 0.572],0.61115,0.581875,0_1_2_3_4_5_6_7_8_9,1_2_3_4_5_6_7,0.0042438507080078125,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.5016,0.5962125,[0.387 0.813 0.447 0.486 0.686 0.443 0.588 0.794 0.451 0.571],0.6108,0.581625,0_1_2_3_4_5_6_7_8_9,1_2_3_4_5_6_7,0.0029795169830322266,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.5108,0.5545333333333333,[0.395 0.54  0.427 0.504 0.503 0.415 0.749 0.768 0.471 0.574],0.5559166666666666,0.55315,1_2_3_4_5_6_7,0_1_2_3_4_5_6_7_8_9,0.0030477046966552734,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.5111,0.5549166666666667,[0.395 0.541 0.426 0.505 0.503 0.416 0.75  0.768 0.471 0.574],0.5563333333333333,0.5535,1_2_3_4_5_6_7,0_1_2_3_4_5_6_7_8_9,0.0030584335327148438,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.5488,0.568525,[0.502 0.636 0.52  0.408 0.515 0.472 0.672 0.699 0.7   0.564],0.573,0.56405,0_1_2_3_4_5_6_7_8_9,1_2_3_4_5_6_7_8_9,0.0030601024627685547,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.5483,0.572925,[0.498 0.642 0.535 0.398 0.517 0.482 0.684 0.706 0.693 0.566],0.5775,0.56835,0_1_2_3_4_5_6_7_8_9,1_2_3_4_5_6_7_8_9,0.0028693675994873047,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.5239,0.5071,[0.419 0.509 0.394 0.35  0.478 0.519 0.616 0.677 0.545 0.335],0.51175,0.50245,1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.003072023391723633,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.5224,0.5117750000000001,[0.464 0.478 0.465 0.379 0.446 0.512 0.63  0.683 0.489 0.347],0.5189,0.50465,1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0032715797424316406,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.603,0.59195,[  nan 0.595 0.504 0.406 0.512 0.601 0.813 0.667 0.751 0.577],0.59195,1_2_3_4_5_6_7_8_9,0.0,None,resnet20x4,21,0.0001,0.075
0.5901111111111111,0.5916,[  nan 0.591 0.551 0.409 0.491 0.547 0.757 0.646 0.774 0.549],0.5916,1_2_3_4_5_6_7_8_9,0.0,None,resnet20x4,21,0.0001,0.075
