Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.0713),tensor(0.2459),2_3_4_6_8_9_10_14_15_19_33_34_35_36_38_40_42_50_51_64_70_72_76_80_86_87_88_90_93,[0.0, 0.0, tensor(0.2700), tensor(0.1200), tensor(0.1500), 0.0, tensor(0.2800), 0.0, tensor(0.5000), tensor(0.2800), tensor(0.2300), 0.0, 0.0, 0.0, tensor(0.1800), tensor(0.2500), 0.0, 0.0, 0.0, tensor(0.1500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1900), tensor(0.4500), tensor(0.0800), tensor(0.4300), 0.0, tensor(0.2300), 0.0, tensor(0.0900), 0.0, tensor(0.4400), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0200), tensor(0.1000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2500), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2800), 0.0, tensor(0.0900), 0.0, 0.0, 0.0, tensor(0.5000), 0.0, 0.0, 0.0, tensor(0.), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3900), tensor(0.4700), tensor(0.4000), 0.0, tensor(0.1500), 0.0, 0.0, tensor(0.1600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0551),tensor(0.2900),1_3_11_29_34_36_43_44_48_53_55_57_59_66_71_72_80_83_87,[0.0, tensor(0.2500), 0.0, tensor(0.1600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1700), 0.0, 0.0, 0.0, 0.0, tensor(0.4300), 0.0, tensor(0.2400), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.4200), tensor(0.), 0.0, 0.0, 0.0, tensor(0.5700), 0.0, 0.0, 0.0, 0.0, tensor(0.6200), 0.0, tensor(0.0300), 0.0, tensor(0.5000), 0.0, tensor(0.1900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0600), 0.0, 0.0, 0.0, 0.0, tensor(0.4700), tensor(0.2000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1300), 0.0, 0.0, tensor(0.4200), 0.0, 0.0, 0.0, tensor(0.4300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0456),tensor(0.2280),3_4_6_8_9_19_33_34_35_40_42_50_51_70_72_80_87_88_90_93,[0.0, 0.0, 0.0, tensor(0.0400), tensor(0.0600), 0.0, tensor(0.4700), 0.0, tensor(0.1900), tensor(0.3600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3000), tensor(0.1500), tensor(0.2100), 0.0, 0.0, 0.0, 0.0, tensor(0.0300), 0.0, tensor(0.3900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0200), tensor(0.1900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3800), 0.0, tensor(0.1000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.4800), tensor(0.6100), 0.0, tensor(0.2300), 0.0, 0.0, tensor(0.1300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0924),tensor(0.2432),2_14_22_23_24_25_26_27_28_31_33_36_38_39_40_42_43_44_45_47_49_53_56_57_58_60_66_68_76_80_81_83_84_85_86_89_95_97,[0.0, 0.0, tensor(0.1600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0900), tensor(0.4900), tensor(0.6800), tensor(0.2300), tensor(0.0900), tensor(0.1900), tensor(0.4700), 0.0, 0.0, tensor(0.3000), 0.0, tensor(0.1400), 0.0, 0.0, tensor(0.1000), 0.0, tensor(0.0200), tensor(0.2200), tensor(0.1400), 0.0, tensor(0.2200), tensor(0.2300), tensor(0.0700), tensor(0.0300), 0.0, tensor(0.3400), 0.0, tensor(0.2400), 0.0, 0.0, 0.0, tensor(0.1400), 0.0, 0.0, tensor(0.5400), tensor(0.0900), tensor(0.3500), 0.0, tensor(0.4500), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1200), 0.0, tensor(0.4200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5100), 0.0, 0.0, 0.0, tensor(0.0100), tensor(0.2100), 0.0, tensor(0.1300), tensor(0.1200), tensor(0.4200), tensor(0.3400), 0.0, 0.0, tensor(0.4600), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2700), 0.0, tensor(0.1800), 0.0, 0.0],21,0.0001,0.075
tensor(0.0693),tensor(0.2665),14_18_22_24_26_27_28_29_30_36_38_40_42_43_47_52_56_70_72_76_81_83_84_86_89_95,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1000), 0.0, 0.0, 0.0, tensor(0.0200), 0.0, 0.0, 0.0, tensor(0.2800), 0.0, tensor(0.7100), 0.0, tensor(0.1600), tensor(0.1500), tensor(0.6100), tensor(0.1000), tensor(0.1500), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2800), 0.0, tensor(0.0700), 0.0, tensor(0.0900), 0.0, tensor(0.1400), tensor(0.3100), 0.0, 0.0, 0.0, tensor(0.2300), 0.0, 0.0, 0.0, 0.0, tensor(0.7700), 0.0, 0.0, 0.0, tensor(0.5800), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0100), 0.0, tensor(0.0600), 0.0, 0.0, 0.0, tensor(0.5300), 0.0, 0.0, 0.0, 0.0, tensor(0.2200), 0.0, tensor(0.1500), tensor(0.2000), 0.0, tensor(0.4200), 0.0, 0.0, tensor(0.3600), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2300), 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0696),tensor(0.3663),1_15_20_21_22_23_33_36_38_46_53_56_61_67_69_74_79_81_89,[0.0, tensor(0.3900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3000), 0.0, 0.0, 0.0, 0.0, tensor(0.4800), tensor(0.6900), tensor(0.0500), tensor(0.5500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3000), 0.0, 0.0, tensor(0.5600), 0.0, tensor(0.2700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.7500), 0.0, 0.0, tensor(0.2100), 0.0, 0.0, 0.0, 0.0, tensor(0.2400), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3100), 0.0, tensor(0.2500), 0.0, 0.0, 0.0, 0.0, tensor(0.1800), 0.0, 0.0, 0.0, 0.0, tensor(0.0700), 0.0, tensor(0.4000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0601),tensor(0.3163),1_3_11_29_34_36_43_44_48_53_55_57_59_66_71_72_80_83_87,[0.0, tensor(0.3000), 0.0, tensor(0.1800), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1400), 0.0, 0.0, 0.0, 0.0, tensor(0.3200), 0.0, tensor(0.4100), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6100), tensor(0.0300), 0.0, 0.0, 0.0, tensor(0.4700), 0.0, 0.0, 0.0, 0.0, tensor(0.6800), 0.0, tensor(0.0400), 0.0, tensor(0.4400), 0.0, tensor(0.4700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1200), 0.0, 0.0, 0.0, 0.0, tensor(0.5900), tensor(0.2400), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0700), 0.0, 0.0, tensor(0.2200), 0.0, 0.0, 0.0, tensor(0.4300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0951),tensor(0.2503),2_14_22_23_24_25_26_27_28_31_33_36_38_39_40_42_43_44_45_47_49_53_56_57_58_60_66_68_76_80_81_83_84_85_86_89_95_97,[0.0, 0.0, tensor(0.0300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0100), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2000), tensor(0.4500), tensor(0.6200), tensor(0.2100), tensor(0.1400), tensor(0.2800), tensor(0.4400), 0.0, 0.0, tensor(0.3100), 0.0, tensor(0.1600), 0.0, 0.0, tensor(0.1700), 0.0, tensor(0.0100), tensor(0.2700), tensor(0.0700), 0.0, tensor(0.2200), tensor(0.1800), tensor(0.0300), tensor(0.0200), 0.0, tensor(0.3100), 0.0, tensor(0.2900), 0.0, 0.0, 0.0, tensor(0.1700), 0.0, 0.0, tensor(0.6600), tensor(0.0800), tensor(0.3600), 0.0, tensor(0.4100), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1100), 0.0, tensor(0.5100), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6100), 0.0, 0.0, 0.0, tensor(0.0100), tensor(0.2000), 0.0, tensor(0.1800), tensor(0.1400), tensor(0.5200), tensor(0.4100), 0.0, 0.0, tensor(0.3600), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2000), 0.0, tensor(0.1600), 0.0, 0.0],21,0.0001,0.075
tensor(0.0922),tensor(0.2492),2_8_19_23_25_26_31_33_36_39_44_45_49_50_52_53_57_58_59_60_61_62_63_64_65_66_68_73_75_77_78_79_80_84_85_97_99,[0.0, 0.0, tensor(0.1200), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1200), 0.0, 0.0, 0.0, tensor(0.3300), 0.0, tensor(0.1000), tensor(0.0300), 0.0, 0.0, 0.0, 0.0, tensor(0.5500), 0.0, tensor(0.2300), 0.0, 0.0, tensor(0.1800), 0.0, 0.0, tensor(0.4000), 0.0, 0.0, 0.0, 0.0, tensor(0.1500), tensor(0.0800), 0.0, 0.0, 0.0, tensor(0.3200), tensor(0.0300), 0.0, tensor(0.5300), tensor(0.7000), 0.0, 0.0, 0.0, tensor(0.3600), tensor(0.2100), tensor(0.1900), tensor(0.6000), tensor(0.1300), tensor(0.1400), tensor(0.1000), tensor(0.0800), tensor(0.1300), tensor(0.4200), 0.0, tensor(0.7100), 0.0, 0.0, 0.0, 0.0, tensor(0.3000), 0.0, tensor(0.3800), 0.0, tensor(0.0900), tensor(0.0700), tensor(0.0900), tensor(0.1000), 0.0, 0.0, 0.0, tensor(0.0500), tensor(0.5500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2100), 0.0, tensor(0.0700)],21,0.0001,0.075
tensor(0.0744),tensor(0.3916),5_7_17_19_29_30_32_41_52_55_58_61_70_82_91_92_94_95_97,[0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.4100), 0.0, tensor(0.3100), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.7300), 0.0, tensor(0.1700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1600), tensor(0.4000), 0.0, tensor(0.1800), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6100), 0.0, 0.0, tensor(0.0900), 0.0, 0.0, tensor(0.3500), 0.0, 0.0, tensor(0.1800), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5400), tensor(0.1600), 0.0, tensor(0.8400), tensor(0.5400), 0.0, tensor(0.2300), 0.0, 0.0],21,0.0001,0.075
tensor(0.0745),tensor(0.3725),0_16_17_18_20_22_37_48_49_54_58_64_65_69_82_83_92_96_98_99,[tensor(0.7500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1900), tensor(0.7000), tensor(0.3300), 0.0, tensor(0.5100), 0.0, tensor(0.0200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2400), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5700), tensor(0.3800), 0.0, 0.0, 0.0, 0.0, tensor(0.5500), 0.0, 0.0, 0.0, tensor(0.5200), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0400), tensor(0.1500), 0.0, 0.0, 0.0, tensor(0.4600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6300), tensor(0.1600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3500), 0.0, 0.0, 0.0, tensor(0.3900), 0.0, tensor(0.2400), tensor(0.2700)],21,0.0001,0.075
tensor(0.0707),tensor(0.2438),2_3_4_6_8_9_10_14_15_19_33_34_35_36_38_40_42_50_51_64_70_72_76_80_86_87_88_90_93,[0.0, 0.0, tensor(0.1900), tensor(0.1300), tensor(0.1400), 0.0, tensor(0.2600), 0.0, tensor(0.4900), tensor(0.2900), tensor(0.2500), 0.0, 0.0, 0.0, tensor(0.2400), tensor(0.2800), 0.0, 0.0, 0.0, tensor(0.2100), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3000), tensor(0.4300), tensor(0.2400), tensor(0.4300), 0.0, tensor(0.2200), 0.0, tensor(0.1100), 0.0, tensor(0.4300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0400), tensor(0.0900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2000), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1300), 0.0, tensor(0.0600), 0.0, 0.0, 0.0, tensor(0.5300), 0.0, 0.0, 0.0, tensor(0.0100), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3600), tensor(0.4000), tensor(0.3500), 0.0, tensor(0.1600), 0.0, 0.0, tensor(0.1000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0757),tensor(0.3984),5_7_17_19_29_30_32_41_52_55_58_61_70_82_91_92_94_95_97,[0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3200), 0.0, tensor(0.4200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6500), 0.0, tensor(0.1600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2100), tensor(0.3900), 0.0, tensor(0.2600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6300), 0.0, 0.0, tensor(0.0700), 0.0, 0.0, tensor(0.4100), 0.0, 0.0, tensor(0.2900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.4300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5600), tensor(0.1200), 0.0, tensor(0.8100), tensor(0.3400), 0.0, tensor(0.2600), 0.0, 0.0],21,0.0001,0.075
tensor(0.0702),tensor(0.3900),2_10_11_12_13_14_16_19_31_37_45_46_60_71_89_91_94_97,[0.0, 0.0, tensor(0.1700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3200), tensor(0.1500), tensor(0.5300), tensor(0.3600), tensor(0.4400), 0.0, tensor(0.3400), 0.0, 0.0, tensor(0.1300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2100), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2200), tensor(0.1200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.7900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5000), 0.0, tensor(0.3900), 0.0, 0.0, tensor(0.8400), 0.0, 0.0, tensor(0.4600), 0.0, 0.0],21,0.0001,0.075
tensor(0.0784),tensor(0.3920),0_16_17_18_20_22_37_48_49_54_58_64_65_69_82_83_92_96_98_99,[tensor(0.7500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2400), tensor(0.6000), tensor(0.1200), 0.0, tensor(0.5200), 0.0, tensor(0.0800), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5800), tensor(0.5400), 0.0, 0.0, 0.0, 0.0, tensor(0.5300), 0.0, 0.0, 0.0, tensor(0.4400), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0600), tensor(0.2700), 0.0, 0.0, 0.0, tensor(0.5500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.7200), tensor(0.2800), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.4200), 0.0, 0.0, 0.0, tensor(0.4000), 0.0, tensor(0.2400), tensor(0.2700)],21,0.0001,0.075
tensor(0.0701),tensor(0.3689),1_15_20_21_22_23_33_36_38_46_53_56_61_67_69_74_79_81_89,[0.0, tensor(0.4300), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2500), 0.0, 0.0, 0.0, 0.0, tensor(0.4900), tensor(0.6900), tensor(0.2100), tensor(0.5100), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3800), 0.0, 0.0, tensor(0.5600), 0.0, tensor(0.3500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.6900), 0.0, 0.0, tensor(0.2500), 0.0, 0.0, 0.0, 0.0, tensor(0.1700), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1500), 0.0, tensor(0.4800), 0.0, 0.0, 0.0, 0.0, tensor(0.1800), 0.0, 0.0, 0.0, 0.0, tensor(0.1200), 0.0, tensor(0.3000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5500), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.0623),tensor(0.3461),2_10_11_12_13_14_16_19_31_37_45_46_60_71_89_91_94_97,[0.0, 0.0, tensor(0.0900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1000), tensor(0.1100), tensor(0.4200), tensor(0.4000), tensor(0.2500), 0.0, tensor(0.2700), 0.0, 0.0, tensor(0.1400), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.4000), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1700), tensor(0.1800), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.7900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.5000), 0.0, tensor(0.4200), 0.0, 0.0, tensor(0.8100), 0.0, 0.0, tensor(0.3900), 0.0, 0.0],21,0.0001,0.075
tensor(0.0641),tensor(0.3374),8_19_23_36_50_52_59_61_62_63_64_65_73_75_77_78_79_84_99,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.4100), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2200), 0.0, 0.0, 0.0, tensor(0.7000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3600), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0100), 0.0, tensor(0.8200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.3300), 0.0, tensor(0.5000), tensor(0.3900), tensor(0.4200), tensor(0.1700), tensor(0.0700), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2500), 0.0, tensor(0.8300), 0.0, tensor(0.1500), tensor(0.1400), tensor(0.3100), 0.0, 0.0, 0.0, 0.0, tensor(0.1000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2300)],21,0.0001,0.075
tensor(0.0883),tensor(0.2386),2_8_19_23_25_26_31_33_36_39_44_45_49_50_52_53_57_58_59_60_61_62_63_64_65_66_68_73_75_77_78_79_80_84_85_97_99,[0.0, 0.0, tensor(0.0500), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2000), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1600), 0.0, 0.0, 0.0, tensor(0.4000), 0.0, tensor(0.1400), tensor(0.0500), 0.0, 0.0, 0.0, 0.0, tensor(0.4100), 0.0, tensor(0.2400), 0.0, 0.0, tensor(0.0900), 0.0, 0.0, tensor(0.3600), 0.0, 0.0, 0.0, 0.0, tensor(0.1800), tensor(0.0900), 0.0, 0.0, 0.0, tensor(0.2900), tensor(0.0100), 0.0, tensor(0.5000), tensor(0.6900), 0.0, 0.0, 0.0, tensor(0.3400), tensor(0.2900), tensor(0.1400), tensor(0.7200), tensor(0.0400), tensor(0.1200), tensor(0.2600), tensor(0.0600), tensor(0.0700), tensor(0.4500), 0.0, tensor(0.6000), 0.0, 0.0, 0.0, 0.0, tensor(0.2500), 0.0, tensor(0.3500), 0.0, tensor(0.0600), tensor(0.1000), tensor(0.0500), tensor(0.1600), 0.0, 0.0, 0.0, tensor(0.0500), tensor(0.5900), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1500), 0.0, tensor(0.1200)],21,0.0001,0.075
tensor(0.0713),tensor(0.2742),14_18_22_24_26_27_28_29_30_36_38_40_42_43_47_52_56_70_72_76_81_83_84_86_89_95,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1500), 0.0, 0.0, 0.0, tensor(0.1700), 0.0, 0.0, 0.0, tensor(0.2100), 0.0, tensor(0.7100), 0.0, tensor(0.1300), tensor(0.1700), tensor(0.5900), tensor(0.1600), tensor(0.1800), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.1700), 0.0, tensor(0.1100), 0.0, tensor(0.0900), 0.0, tensor(0.0600), tensor(0.2100), 0.0, 0.0, 0.0, tensor(0.4200), 0.0, 0.0, 0.0, 0.0, tensor(0.7500), 0.0, 0.0, 0.0, tensor(0.6200), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.0200), 0.0, tensor(0.1000), 0.0, 0.0, 0.0, tensor(0.5700), 0.0, 0.0, 0.0, 0.0, tensor(0.3400), 0.0, tensor(0.1200), tensor(0.1300), 0.0, tensor(0.3700), 0.0, 0.0, tensor(0.3100), 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.2700), 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
0.24871794871794872,0.3544635627530364,[ nan 0.62  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
 0.09 0.4   nan  nan 0.11  nan 0.2  0.73 0.39 0.16 0.83  nan 0.23 0.26
 0.29 0.13 0.34  nan  nan 0.46  nan  nan 0.5   nan 0.26  nan 0.18  nan
 0.13 0.23  nan  nan 0.26 0.43  nan  nan  nan  nan 0.75 0.64  nan  nan
 0.65  nan  nan  nan  nan 0.39  nan  nan  nan  nan  nan 0.15  nan 0.19
 0.17  nan 0.17  nan 0.16  nan 0.4   nan  nan 0.19  nan 0.41  nan 0.04
 0.24  nan 0.32  nan  nan 0.52  nan  nan  nan  nan  nan 0.4   nan  nan
