Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.5871),tensor(0.5871),0_1_2_3_4_5_6_7_8_9,[tensor(0.8410), tensor(0.6390), tensor(0.3750), tensor(0.3780), tensor(0.5460), tensor(0.4080), tensor(0.4730), tensor(0.7100), tensor(0.8190), tensor(0.6820)],21,0.0001,0.075
tensor(0.7028),tensor(0.7028),0_1_2_3_4_5_6_7_8_9,[tensor(0.6020), tensor(0.8360), tensor(0.6540), tensor(0.4190), tensor(0.6370), tensor(0.6920), tensor(0.7970), tensor(0.7820), tensor(0.7800), tensor(0.8290)],21,0.0001,0.075
tensor(0.6570),tensor(0.6570),0_1_2_3_4_5_6_7_8_9,[tensor(0.8240), tensor(0.7840), tensor(0.4230), tensor(0.4120), tensor(0.5280), tensor(0.5700), tensor(0.6470), tensor(0.7480), tensor(0.9010), tensor(0.7330)],21,0.0001,0.075
tensor(0.7089),tensor(0.7089),0_1_2_3_4_5_6_7_8_9,[tensor(0.7960), tensor(0.8400), tensor(0.4930), tensor(0.4740), tensor(0.6580), tensor(0.5900), tensor(0.7180), tensor(0.8000), tensor(0.8980), tensor(0.8220)],21,0.0001,0.075
tensor(0.6902),tensor(0.6902),0_1_2_3_4_5_6_7_8_9,[tensor(0.7930), tensor(0.7960), tensor(0.5010), tensor(0.4490), tensor(0.6060), tensor(0.5820), tensor(0.6960), tensor(0.7600), tensor(0.8830), tensor(0.8360)],21,0.0001,0.075
tensor(0.5465),tensor(0.5465),0_1_2_3_4_5_6_7_8_9,[tensor(0.4990), tensor(0.6840), tensor(0.3730), tensor(0.5780), tensor(0.2910), tensor(0.7210), tensor(0.5480), tensor(0.5660), tensor(0.3850), tensor(0.8200)],21,0.0001,0.075
tensor(0.5903),tensor(0.5903),0_1_2_3_4_5_6_7_8_9,[tensor(0.8200), tensor(0.6450), tensor(0.3870), tensor(0.3920), tensor(0.5620), tensor(0.3940), tensor(0.4720), tensor(0.7020), tensor(0.8030), tensor(0.7260)],21,0.0001,0.075
tensor(0.7069),tensor(0.7069),0_1_2_3_4_5_6_7_8_9,[tensor(0.5920), tensor(0.8150), tensor(0.6310), tensor(0.4740), tensor(0.6670), tensor(0.6710), tensor(0.7870), tensor(0.8150), tensor(0.7620), tensor(0.8550)],21,0.0001,0.075
tensor(0.6521),tensor(0.6521),0_1_2_3_4_5_6_7_8_9,[tensor(0.8230), tensor(0.7630), tensor(0.4330), tensor(0.3890), tensor(0.5780), tensor(0.5640), tensor(0.5930), tensor(0.7420), tensor(0.9100), tensor(0.7260)],21,0.0001,0.075
tensor(0.5461),tensor(0.5461),0_1_2_3_4_5_6_7_8_9,[tensor(0.4980), tensor(0.6830), tensor(0.3570), tensor(0.5730), tensor(0.3140), tensor(0.7260), tensor(0.5530), tensor(0.5530), tensor(0.3960), tensor(0.8080)],21,0.0001,0.075
0.4439,0.3834,[0.476 0.541 0.319 0.22  0.259 0.248 0.395 0.586 0.443 0.347],0.3834,0.3834,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0009999275207519531,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.4439,0.3836,[0.478 0.54  0.319 0.224 0.26  0.245 0.396 0.586 0.443 0.345],0.3836,0.3836,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0019998550415039062,match_tensors_identity,resnet20x4,21,0.0001,0.075
