Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.8833),tensor(0.8833),0_1_2_3_4_5_6_7_8_9,[tensor(0.9130), tensor(0.9570), tensor(0.8360), tensor(0.7480), tensor(0.8890), tensor(0.7880), tensor(0.9070), tensor(0.9030), tensor(0.9480), tensor(0.9440)],21,0.0001,0.075
tensor(0.8833),tensor(0.8833),0_1_2_3_4_5_6_7_8_9,[tensor(0.9100), tensor(0.9580), tensor(0.8290), tensor(0.7350), tensor(0.9050), tensor(0.8050), tensor(0.9140), tensor(0.8880), tensor(0.9470), tensor(0.9420)],21,0.0001,0.075
tensor(0.8821),tensor(0.8821),0_1_2_3_4_5_6_7_8_9,[tensor(0.9140), tensor(0.9590), tensor(0.8150), tensor(0.7360), tensor(0.8830), tensor(0.8190), tensor(0.9130), tensor(0.8960), tensor(0.9460), tensor(0.9400)],21,0.0001,0.075
tensor(0.8856),tensor(0.8856),0_1_2_3_4_5_6_7_8_9,[tensor(0.9210), tensor(0.9560), tensor(0.8310), tensor(0.7590), tensor(0.8890), tensor(0.8000), tensor(0.9150), tensor(0.8980), tensor(0.9490), tensor(0.9380)],21,0.0001,0.075
tensor(0.8821),tensor(0.8821),0_1_2_3_4_5_6_7_8_9,[tensor(0.9120), tensor(0.9520), tensor(0.8350), tensor(0.7590), tensor(0.8850), tensor(0.7870), tensor(0.9080), tensor(0.8950), tensor(0.9450), tensor(0.9430)],21,0.0001,0.075
tensor(0.8851),tensor(0.8851),0_1_2_3_4_5_6_7_8_9,[tensor(0.9200), tensor(0.9600), tensor(0.8280), tensor(0.7390), tensor(0.9010), tensor(0.8120), tensor(0.9110), tensor(0.8880), tensor(0.9500), tensor(0.9420)],21,0.0001,0.075
tensor(0.8827),tensor(0.8827),0_1_2_3_4_5_6_7_8_9,[tensor(0.9170), tensor(0.9570), tensor(0.8310), tensor(0.7340), tensor(0.8890), tensor(0.8130), tensor(0.9120), tensor(0.8920), tensor(0.9400), tensor(0.9420)],21,0.0001,0.075
tensor(0.8845),tensor(0.8845),0_1_2_3_4_5_6_7_8_9,[tensor(0.9230), tensor(0.9630), tensor(0.8230), tensor(0.7630), tensor(0.8930), tensor(0.7810), tensor(0.9190), tensor(0.8980), tensor(0.9460), tensor(0.9360)],21,0.0001,0.075
tensor(0.8830),tensor(0.8830),0_1_2_3_4_5_6_7_8_9,[tensor(0.9190), tensor(0.9560), tensor(0.8230), tensor(0.7450), tensor(0.8950), tensor(0.8150), tensor(0.8990), tensor(0.8910), tensor(0.9480), tensor(0.9390)],21,0.0001,0.075
tensor(0.8832),tensor(0.8832),0_1_2_3_4_5_6_7_8_9,[tensor(0.9160), tensor(0.9580), tensor(0.8260), tensor(0.7500), tensor(0.8890), tensor(0.7980), tensor(0.9080), tensor(0.8960), tensor(0.9490), tensor(0.9420)],21,0.0001,0.075
