Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.7792),tensor(0.7792),0_1_2_3_4_5_6_7_8_9,[tensor(0.7820), tensor(0.8740), tensor(0.6550), tensor(0.6320), tensor(0.7440), tensor(0.7100), tensor(0.8730), tensor(0.8560), tensor(0.8090), tensor(0.8570)],21,0.0001,0.075
tensor(0.7316),tensor(0.7316),0_1_2_3_4_5_6_7_8_9,[tensor(0.6900), tensor(0.7950), tensor(0.5790), tensor(0.5740), tensor(0.7240), tensor(0.6950), tensor(0.8760), tensor(0.8190), tensor(0.7760), tensor(0.7880)],21,0.0001,0.075
tensor(0.7760),tensor(0.7760),0_1_2_3_4_5_6_7_8_9,[tensor(0.7630), tensor(0.8660), tensor(0.6230), tensor(0.6520), tensor(0.7410), tensor(0.7090), tensor(0.8630), tensor(0.8340), tensor(0.8350), tensor(0.8740)],21,0.0001,0.075
tensor(0.7291),tensor(0.7291),0_1_2_3_4_5_6_7_8_9,[tensor(0.6850), tensor(0.8190), tensor(0.5720), tensor(0.6230), tensor(0.7190), tensor(0.6550), tensor(0.8600), tensor(0.8270), tensor(0.7450), tensor(0.7860)],21,0.0001,0.075
tensor(0.7381),tensor(0.7381),0_1_2_3_4_5_6_7_8_9,[tensor(0.7220), tensor(0.8130), tensor(0.5780), tensor(0.5990), tensor(0.7080), tensor(0.7050), tensor(0.8530), tensor(0.8080), tensor(0.7700), tensor(0.8250)],21,0.0001,0.075
tensor(0.7295),tensor(0.7295),0_1_2_3_4_5_6_7_8_9,[tensor(0.6840), tensor(0.8040), tensor(0.6160), tensor(0.6270), tensor(0.7120), tensor(0.6390), tensor(0.8610), tensor(0.8240), tensor(0.7480), tensor(0.7800)],21,0.0001,0.075
tensor(0.7322),tensor(0.7322),0_1_2_3_4_5_6_7_8_9,[tensor(0.7040), tensor(0.8030), tensor(0.6100), tensor(0.6150), tensor(0.7080), tensor(0.6540), tensor(0.8630), tensor(0.8290), tensor(0.7360), tensor(0.8000)],21,0.0001,0.075
tensor(0.7721),tensor(0.7721),0_1_2_3_4_5_6_7_8_9,[tensor(0.7360), tensor(0.8720), tensor(0.6510), tensor(0.6140), tensor(0.7420), tensor(0.7450), tensor(0.8600), tensor(0.8200), tensor(0.8410), tensor(0.8400)],21,0.0001,0.075
tensor(0.7754),tensor(0.7754),0_1_2_3_4_5_6_7_8_9,[tensor(0.7790), tensor(0.8760), tensor(0.6160), tensor(0.6480), tensor(0.7500), tensor(0.7080), tensor(0.8640), tensor(0.8330), tensor(0.8190), tensor(0.8610)],21,0.0001,0.075
tensor(0.7346),tensor(0.7346),0_1_2_3_4_5_6_7_8_9,[tensor(0.6980), tensor(0.8260), tensor(0.5750), tensor(0.5830), tensor(0.6880), tensor(0.7130), tensor(0.8830), tensor(0.8160), tensor(0.7440), tensor(0.8200)],21,0.0001,0.075
0.7794,0.7883726943346508,[0.764 0.868 0.631 0.647 0.752 0.711 0.866 0.836 0.84  0.869],0.788435606060606,0.7883097826086957,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0026090145111083984,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.7796,0.7885411725955205,[0.764 0.869 0.63  0.646 0.752 0.711 0.866 0.837 0.84  0.87 ],0.7886022727272727,0.7884800724637682,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0032095909118652344,match_tensors_permute,resnet20x4,21,0.0001,0.075
0.7642,0.7773076923076923,[0.719 0.862 0.612 0.594 0.724 0.74  0.899 0.827 0.781 0.852],0.7771666666666667,0.777448717948718,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0024461746215820312,match_tensors_permute,resnet20x4,21,0.0001,0.075
