Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.2801),tensor(0.9337),0_7_8,[tensor(0.8950), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.9400), tensor(0.9660), 0.0],21,0.0001,0.075
tensor(0.2840),tensor(0.9467),2_7_9,[0.0, 0.0, tensor(0.8750), 0.0, 0.0, 0.0, 0.0, tensor(0.9710), 0.0, tensor(0.9940)],21,0.0001,0.075
tensor(0.2678),tensor(0.8927),3_5_9,[0.0, 0.0, 0.0, tensor(0.7820), 0.0, tensor(0.9090), 0.0, 0.0, 0.0, tensor(0.9870)],21,0.0001,0.075
tensor(0.2862),tensor(0.9540),6_8_9,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, tensor(0.9470), 0.0, tensor(0.9830), tensor(0.9320)],21,0.0001,0.075
tensor(0.2689),tensor(0.8963),3_6_7,[0.0, 0.0, 0.0, tensor(0.7770), 0.0, 0.0, tensor(0.9610), tensor(0.9510), 0.0, 0.0],21,0.0001,0.075
tensor(0.2604),tensor(0.8680),3_5_6,[0.0, 0.0, 0.0, tensor(0.8130), 0.0, tensor(0.8430), tensor(0.9480), 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.2741),tensor(0.9137),3_6_7,[0.0, 0.0, 0.0, tensor(0.8460), 0.0, 0.0, tensor(0.9470), tensor(0.9480), 0.0, 0.0],21,0.0001,0.075
tensor(0.2898),tensor(0.9660),1_6_7,[0.0, tensor(0.9780), 0.0, 0.0, 0.0, 0.0, tensor(0.9670), tensor(0.9530), 0.0, 0.0],21,0.0001,0.075
tensor(0.2760),tensor(0.9200),4_5_7,[0.0, 0.0, 0.0, 0.0, tensor(0.8900), tensor(0.9160), 0.0, tensor(0.9540), 0.0, 0.0],21,0.0001,0.075
tensor(0.2791),tensor(0.9303),1_2_4,[0.0, tensor(0.9920), tensor(0.8530), 0.0, tensor(0.9460), 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
0.3868,0.5605,[  nan   nan   nan 0.494   nan   nan 0.44  0.767 0.612 0.61 ],0.554,0.567,6_8_9,3_6_7,0.0034673213958740234,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.3874,0.5615,[  nan   nan   nan 0.494   nan   nan 0.442 0.768 0.612 0.611],0.555,0.568,6_8_9,3_6_7,0.0011565685272216797,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.345,0.5476666666666667,[0.265   nan   nan   nan 0.471 0.589   nan 0.654 0.653   nan],0.524,0.5713333333333334,0_7_8,4_5_7,0.0012884140014648438,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.3448,0.548,[0.265   nan   nan   nan 0.47  0.591   nan 0.654 0.654   nan],0.5243333333333333,0.5716666666666667,0_7_8,4_5_7,0.0016717910766601562,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.2803333333333333,0.5021666666666667,[  nan 0.643   nan 0.444   nan 0.384 0.378 0.485   nan 0.679],0.5023333333333333,0.502,3_5_9,1_6_7,0.0012540817260742188,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.2811666666666667,0.501,[  nan 0.64    nan 0.443   nan 0.384 0.378 0.482   nan 0.679],0.502,0.5,3_5_9,1_6_7,0.0011563301086425781,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.35633333333333334,0.5751666666666666,[  nan   nan 0.462 0.413   nan 0.459 0.571 0.748   nan 0.798],0.6693333333333333,0.481,2_7_9,3_5_6,0.0011756420135498047,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.35633333333333334,0.575,[  nan   nan 0.458 0.417   nan 0.456 0.573 0.747   nan 0.799],0.668,0.482,2_7_9,3_5_6,0.0012180805206298828,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.2715,0.4843333333333333,[  nan 0.456 0.404 0.367 0.427   nan 0.58  0.672   nan   nan],0.5396666666666666,0.429,3_6_7,1_2_4,0.0012540817260742188,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.2715,0.48483333333333334,[  nan 0.459 0.403 0.37  0.426   nan 0.58  0.671   nan   nan],0.5403333333333333,0.42933333333333334,3_6_7,1_2_4,0.0012598037719726562,match_tensors_identity,resnet20x4,21,0.0001,0.075
