Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.3551),tensor(0.7102),2_3_4_5_7,[0.0, 0.0, tensor(0.6540), tensor(0.6310), tensor(0.7110), tensor(0.7290), 0.0, tensor(0.8260), 0.0, 0.0],21,0.0001,0.075
tensor(0.4202),tensor(0.7003),0_1_2_3_4_6,[tensor(0.7500), tensor(0.8250), tensor(0.5480), tensor(0.4820), tensor(0.7430), 0.0, tensor(0.8540), 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.3597),tensor(0.7194),0_1_4_5_7,[tensor(0.7290), tensor(0.8640), 0.0, 0.0, tensor(0.5800), tensor(0.6860), 0.0, tensor(0.7380), 0.0, 0.0],21,0.0001,0.075
tensor(0.4086),tensor(0.6810),0_1_2_3_4_6,[tensor(0.7350), tensor(0.8010), tensor(0.5560), tensor(0.3770), tensor(0.7780), 0.0, tensor(0.8390), 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.3559),tensor(0.7118),2_3_4_5_7,[0.0, 0.0, tensor(0.6780), tensor(0.6220), tensor(0.6940), tensor(0.7510), 0.0, tensor(0.8140), 0.0, 0.0],21,0.0001,0.075
tensor(0.2310),tensor(0.7700),2_3_7,[0.0, 0.0, tensor(0.7920), tensor(0.6580), 0.0, 0.0, 0.0, tensor(0.8600), 0.0, 0.0],21,0.0001,0.075
tensor(0.2278),tensor(0.7593),2_3_6,[0.0, 0.0, tensor(0.7480), tensor(0.6470), 0.0, 0.0, tensor(0.8830), 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.2297),tensor(0.7657),2_3_4,[0.0, 0.0, tensor(0.7710), tensor(0.6870), tensor(0.8390), 0.0, 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.3776),tensor(0.7552),0_1_4_5_7,[tensor(0.7840), tensor(0.8740), 0.0, 0.0, tensor(0.6710), tensor(0.7280), 0.0, tensor(0.7190), 0.0, 0.0],21,0.0001,0.075
tensor(0.2240),tensor(0.7467),2_3_5,[0.0, 0.0, tensor(0.7470), tensor(0.7050), 0.0, tensor(0.7880), 0.0, 0.0, 0.0, 0.0],21,0.0001,0.075
0.6227142857142857,0.7339,[0.886 0.935 0.706 0.758 0.633 0.726   nan 0.664   nan   nan],0.699,0.7688,2_3_4,0_1_4_5_7,0.43298768997192383,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6227142857142857,0.7344333333333333,[0.886 0.936 0.707 0.758 0.634 0.726   nan 0.664   nan   nan],0.6996666666666667,0.7692,2_3_4,0_1_4_5_7,0.22661471366882324,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.611125,0.6303000000000001,[0.825 0.918 0.446 0.55  0.591 0.547 0.738 0.779   nan   nan],0.5826,0.678,2_3_4_5_7,0_1_2_3_4_6,0.23238801956176758,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.604375,0.61125,[0.829 0.905 0.422 0.535 0.534 0.55  0.726 0.779   nan   nan],0.564,0.6585,2_3_4_5_7,0_1_2_3_4_6,0.2282097339630127,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.578375,0.7501666666666666,[0.836 0.956 0.773 0.701 0.666 0.696 0.738 0.661   nan   nan],0.763,0.7373333333333333,0_1_4_5_7,2_3_6,0.2858104705810547,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.57925,0.7529,[0.845 0.956 0.766 0.715 0.674 0.696 0.742 0.653   nan   nan],0.7648,0.741,0_1_4_5_7,2_3_6,0.27913713455200195,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6587142857142857,0.6783333333333333,[0.797 0.928 0.539 0.572 0.628   nan 0.782 0.836   nan   nan],0.649,0.7076666666666667,2_3_7,0_1_2_3_4_6,0.3090360164642334,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6572857142857143,0.6823333333333332,[0.804 0.925 0.546 0.58  0.615   nan 0.784 0.841   nan   nan],0.6556666666666666,0.709,2_3_7,0_1_2_3_4_6,0.32870912551879883,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6432,0.7524,[  nan   nan 0.764 0.683 0.728 0.757   nan 0.83    nan   nan],0.7524,2_3_4_5_7,0.0,None,resnet20x4,21,0.0001,0.075
0.669,0.8453333333333334,[  nan   nan 0.911 0.792   nan 0.833   nan   nan   nan   nan],0.8453333333333334,2_3_5,0.0,None,resnet20x4,21,0.0001,0.075
