Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.8310),tensor(0.8310),0_1_2_3_4_5_6_7_8_9,[tensor(0.8430), tensor(0.9150), tensor(0.7380), tensor(0.6810), tensor(0.8220), tensor(0.7540), tensor(0.8890), tensor(0.8760), tensor(0.9050), tensor(0.8870)],21,0.0001,0.075
tensor(0.8141),tensor(0.8141),0_1_2_3_4_5_6_7_8_9,[tensor(0.7580), tensor(0.8900), tensor(0.7050), tensor(0.6580), tensor(0.8080), tensor(0.7790), tensor(0.8940), tensor(0.8650), tensor(0.8980), tensor(0.8860)],21,0.0001,0.075
tensor(0.8298),tensor(0.8298),0_1_2_3_4_5_6_7_8_9,[tensor(0.8310), tensor(0.9180), tensor(0.7210), tensor(0.6510), tensor(0.8350), tensor(0.7800), tensor(0.9010), tensor(0.8660), tensor(0.8970), tensor(0.8980)],21,0.0001,0.075
tensor(0.8205),tensor(0.8205),0_1_2_3_4_5_6_7_8_9,[tensor(0.7870), tensor(0.9040), tensor(0.7170), tensor(0.6560), tensor(0.8110), tensor(0.7890), tensor(0.8920), tensor(0.8580), tensor(0.9010), tensor(0.8900)],21,0.0001,0.075
tensor(0.8193),tensor(0.8193),0_1_2_3_4_5_6_7_8_9,[tensor(0.7940), tensor(0.8970), tensor(0.7070), tensor(0.6920), tensor(0.8100), tensor(0.7610), tensor(0.8890), tensor(0.8690), tensor(0.8940), tensor(0.8800)],21,0.0001,0.075
tensor(0.8154),tensor(0.8154),0_1_2_3_4_5_6_7_8_9,[tensor(0.7920), tensor(0.9000), tensor(0.7110), tensor(0.6930), tensor(0.7850), tensor(0.7340), tensor(0.8860), tensor(0.8650), tensor(0.8940), tensor(0.8940)],21,0.0001,0.075
tensor(0.8323),tensor(0.8323),0_1_2_3_4_5_6_7_8_9,[tensor(0.8290), tensor(0.9290), tensor(0.7170), tensor(0.7120), tensor(0.8340), tensor(0.7450), tensor(0.9060), tensor(0.8570), tensor(0.9010), tensor(0.8930)],21,0.0001,0.075
tensor(0.8162),tensor(0.8162),0_1_2_3_4_5_6_7_8_9,[tensor(0.7700), tensor(0.8980), tensor(0.7220), tensor(0.6830), tensor(0.8080), tensor(0.7510), tensor(0.8850), tensor(0.8620), tensor(0.8930), tensor(0.8900)],21,0.0001,0.075
tensor(0.8298),tensor(0.8298),0_1_2_3_4_5_6_7_8_9,[tensor(0.8390), tensor(0.9260), tensor(0.7060), tensor(0.6860), tensor(0.8400), tensor(0.7660), tensor(0.8890), tensor(0.8670), tensor(0.8870), tensor(0.8920)],21,0.0001,0.075
tensor(0.8166),tensor(0.8166),0_1_2_3_4_5_6_7_8_9,[tensor(0.7890), tensor(0.8960), tensor(0.7210), tensor(0.6790), tensor(0.7890), tensor(0.7590), tensor(0.8850), tensor(0.8690), tensor(0.9010), tensor(0.8780)],21,0.0001,0.075
0.8184,0.8164,[0.789 0.896 0.722 0.677 0.788 0.758 0.886 0.869 0.9   0.879],0.8164,0.8164,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0012106895446777344,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8184,0.8164,[0.789 0.895 0.722 0.68  0.788 0.758 0.884 0.869 0.901 0.878],0.8164,0.8164,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0012347698211669922,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8199,0.8187,[0.781 0.901 0.724 0.684 0.807 0.755 0.891 0.863 0.894 0.887],0.8187,0.8187,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0016620159149169922,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8199,0.8191,[0.782 0.901 0.725 0.683 0.809 0.756 0.891 0.862 0.896 0.886],0.8191,0.8191,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0012047290802001953,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8315,0.8324,[0.829 0.929 0.717 0.713 0.834 0.747 0.906 0.857 0.9   0.892],0.8324,0.8324,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0012292861938476562,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8317,0.8319,[0.829 0.929 0.716 0.71  0.834 0.746 0.905 0.857 0.901 0.892],0.8319,0.8319,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.001188516616821289,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8284,0.8289,[0.835 0.925 0.703 0.682 0.844 0.768 0.888 0.867 0.883 0.894],0.8289,0.8289,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0012433528900146484,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8284,0.8289,[0.834 0.925 0.703 0.683 0.844 0.768 0.888 0.867 0.883 0.894],0.8289,0.8289,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0013263225555419922,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8334,0.8187,[0.791 0.898 0.714 0.686 0.808 0.759 0.886 0.872 0.894 0.879],0.8187,0.8187,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0014591217041015625,match_tensors_identity,resnet20x4,21,0.0001,0.075
0.8332,0.8184,[0.791 0.898 0.712 0.687 0.808 0.758 0.885 0.872 0.894 0.879],0.8184,0.8184,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.0013728141784667969,match_tensors_identity,resnet20x4,21,0.0001,0.075
