Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.5372),tensor(0.5372),0_7_6_8_9_5_4_3_2_5_6_6_0_7_1_4_5,[tensor(0.6130), tensor(0.6550), tensor(0.3290), tensor(0.2790), tensor(0.5010), tensor(0.2710), tensor(0.8030), tensor(0.8270), tensor(0.5480), tensor(0.5460)],21,0.0001,0.075
tensor(0.6144),tensor(0.6144),1_4_5_6_0_7_5_4_3_2_5_6_0_7_6_8_9,[tensor(0.6040), tensor(0.8170), tensor(0.4140), tensor(0.4090), tensor(0.6680), tensor(0.6640), tensor(0.6560), tensor(0.6650), tensor(0.5660), tensor(0.6810)],21,0.0001,0.075
tensor(0.7473),tensor(0.7473),2_5_6_5_4_3_3_5_4_3_5_1,[0.0, tensor(0.8740), tensor(0.7460), tensor(0.5610), tensor(0.6460), tensor(0.7760), tensor(0.8810), 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.5198),tensor(0.5198),3_5_1_3_5_4_6_4_2_6_5_7_8_9_0_7_6_6_5_7_6_4_2,[tensor(0.5480), tensor(0.8720), tensor(0.2150), tensor(0.5340), tensor(0.4710), tensor(0.7890), tensor(0.3870), tensor(0.5710), tensor(0.4110), tensor(0.4000)],21,0.0001,0.075
tensor(0.7470),tensor(0.7470),3_5_4_3_5_1_2_5_6_5_4_3,[0.0, tensor(0.8520), tensor(0.7210), tensor(0.6390), tensor(0.6620), tensor(0.7320), tensor(0.8760), 0.0, 0.0, 0.0],21,0.0001,0.075
tensor(0.6090),tensor(0.6090),5_4_3_2_5_6_0_7_6_8_9_1_4_5_6_0_7,[tensor(0.5250), tensor(0.8430), tensor(0.4280), tensor(0.3260), tensor(0.6790), tensor(0.5870), tensor(0.6890), tensor(0.6390), tensor(0.6330), tensor(0.7410)],21,0.0001,0.075
tensor(0.5548),tensor(0.5548),6_0_7_1_4_5_0_7_6_8_9_5_4_3_2_5_6,[tensor(0.5960), tensor(0.6460), tensor(0.3690), tensor(0.2370), tensor(0.5990), tensor(0.3540), tensor(0.7640), tensor(0.7700), tensor(0.6240), tensor(0.5890)],21,0.0001,0.075
tensor(0.5021),tensor(0.5021),6_4_2_6_5_7_3_5_1_3_5_4_6_5_7_6_4_2_8_9_0_7_6,[tensor(0.4280), tensor(0.8180), tensor(0.2640), tensor(0.5050), tensor(0.5850), tensor(0.7320), tensor(0.4220), tensor(0.5250), tensor(0.3560), tensor(0.3860)],21,0.0001,0.075
tensor(0.5146),tensor(0.5146),6_5_7_6_4_2_8_9_0_7_6_6_4_2_6_5_7_3_5_1_3_5_4,[tensor(0.4530), tensor(0.8110), tensor(0.2410), tensor(0.5050), tensor(0.5120), tensor(0.7000), tensor(0.4270), tensor(0.5990), tensor(0.4020), tensor(0.4960)],21,0.0001,0.075
tensor(0.5345),tensor(0.5345),8_9_0_7_6_6_5_7_6_4_2_3_5_1_3_5_4_6_4_2_6_5_7,[tensor(0.4030), tensor(0.8410), tensor(0.2660), tensor(0.5710), tensor(0.4820), tensor(0.7550), tensor(0.4130), tensor(0.5790), tensor(0.5430), tensor(0.4920)],21,0.0001,0.075
