parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,child_joint,child_per_task,child_task_a,child_task_b,child_per_class,regime,preset,eta,head,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,merging_fn,population,core,time_s
09111d7d,be2e50e9,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5690000057220459,0.5016667246818542,0.202,0.37416666666666665,0.4146666666666667,0.33366666666666667,"[0.154, null, null, 0.001, null, null, 0.0, 1.0, 0.09, null]",single-full@0.80@average,single-full,0.8,average,0.02033933018436182,0.02043148509727421,0.0642219651907188,0.2628525326147972,0.5924705563888607,0.03968413052398732,0.6334467849515591,1.0494456555285887,1.110675644717969,0.7131901920896672,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.0
09111d7d,be2e50e9,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5690000057220459,0.5016667246818542,0.2822,0.4231666666666667,0.409,0.43733333333333335,"[0.744, null, null, 0.322, null, null, 0.873, 0.117, 0.366, null]",single-full@0.80@label,single-full,0.8,label,0.02033933018436182,0.02043148509727421,0.0642219651907188,0.2628525326147972,0.5924705563888607,0.03968413052398732,0.6334467849515591,1.0494456555285887,1.110675644717969,0.7131901920896672,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.1
09111d7d,cb3a86af,0_7_8,1_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5690000057220459,0.5966666340827942,0.2088,0.37266666666666665,0.412,0.3333333333333333,"[0.219, 0.0, null, null, null, null, 0.0, 1.0, 0.017, null]",average@0.80@average,average,0.8,average,0.01844160965270994,0.09394072785143301,0.21922277340393478,0.3681175790172121,0.28758259246881507,0.012694717605895122,0.7035367288913126,0.753957950894081,0.8267477261981966,0.7123675794683975,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.2
09111d7d,cb3a86af,0_7_8,1_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5690000057220459,0.5966666340827942,0.3672,0.5973333333333333,0.5606666666666666,0.634,"[0.648, 0.503, null, null, null, null, 0.882, 0.517, 0.517, null]",average@0.80@label,average,0.8,label,0.01844160965270994,0.09394072785143301,0.21922277340393478,0.3681175790172121,0.28758259246881507,0.012694717605895122,0.7035367288913126,0.753957950894081,0.8267477261981966,0.7123675794683975,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.2
09111d7d,cb3a86af,0_7_8,1_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5690000057220459,0.5966666340827942,0.2094,0.41383333333333333,0.48833333333333334,0.3393333333333333,"[0.292, 0.016, null, null, null, null, 0.003, 0.999, 0.174, null]",single-full@0.80@average,single-full,0.8,average,0.01844160965270994,0.09394072785143301,0.21922277340393478,0.3681175790172121,0.28758259246881507,0.012694717605895122,0.8230974475047756,1.0469902217360754,1.2519265772900598,0.7123675794683975,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.5
09111d7d,cb3a86af,0_7_8,1_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5690000057220459,0.5966666340827942,0.3514,0.5726666666666667,0.528,0.6173333333333333,"[0.673, 0.584, null, null, null, null, 0.93, 0.338, 0.573, null]",single-full@0.80@label,single-full,0.8,label,0.01844160965270994,0.09394072785143301,0.21922277340393478,0.3681175790172121,0.28758259246881507,0.012694717605895122,0.8230974475047756,1.0469902217360754,1.2519265772900598,0.7123675794683975,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.6
09111d7d,d8bd0bc0,0_7_8,4_5_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5690000057220459,0.4826667010784149,0.202,0.36383333333333334,0.3903333333333333,0.3373333333333333,"[0.129, null, null, null, 0.012, 0.0, null, 1.0, 0.042, null]",average@0.80@average,average,0.8,average,0.005269417024581676,0.05240471160492071,0.18996408212246013,0.30362043834183505,0.42161319560472943,0.027128155301472896,0.6941293226099833,0.7234269468227069,0.798823658589799,0.7145775959363375,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.7
09111d7d,d8bd0bc0,0_7_8,4_5_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5690000057220459,0.4826667010784149,0.3362,0.396,0.36333333333333334,0.42866666666666664,"[0.496, null, null, null, 0.581, 0.68, null, 0.025, 0.569, null]",average@0.80@label,average,0.8,label,0.005269417024581676,0.05240471160492071,0.18996408212246013,0.30362043834183505,0.42161319560472943,0.027128155301472896,0.6941293226099833,0.7234269468227069,0.798823658589799,0.7145775959363375,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.2
09111d7d,d8bd0bc0,0_7_8,4_5_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5690000057220459,0.4826667010784149,0.2028,0.40700000000000003,0.451,0.363,"[0.19, null, null, null, 0.095, 0.0, null, 0.994, 0.169, null]",single-full@0.80@average,single-full,0.8,average,0.005269417024581676,0.05240471160492071,0.18996408212246013,0.30362043834183505,0.42161319560472943,0.027128155301472896,0.798823658589799,1.001258068489269,1.2478435341656564,0.7145775959363375,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.2
09111d7d,d8bd0bc0,0_7_8,4_5_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5690000057220459,0.4826667010784149,0.3496,0.4041666666666667,0.371,0.43733333333333335,"[0.481, null, null, null, 0.611, 0.686, null, 0.015, 0.617, null]",single-full@0.80@label,single-full,0.8,label,0.005269417024581676,0.05240471160492071,0.18996408212246013,0.30362043834183505,0.42161319560472943,0.027128155301472896,0.798823658589799,1.001258068489269,1.2478435341656564,0.7145775959363375,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.2
