seed,shared,recipe,A_on_union,B_on_union,A_on_A,B_on_B,pre,post,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
1,1,avg+label,0.7488799691200256,0.8559799790382385,0.957800030708313,0.9331333637237549,0.9193999767303467,0.9325399994850159,0.03280546283925023,0.08493967745754578,0.15325035466086437,0.35170838654351083,0.2803360025260202,0.0969601159728087
1,1,single+label,0.7488799691200256,0.8559799790382385,0.957800030708313,0.9331333637237549,0.9107399582862854,0.9396599531173706,0.03280546283925023,0.08493967745754578,0.15325035466086437,0.35170838654351083,0.2803360025260202,0.0969601159728087
1,1,sum+label,0.7488799691200256,0.8559799790382385,0.957800030708313,0.9331333637237549,0.9058399796485901,0.9406399726867676,0.03280546283925023,0.08493967745754578,0.15325035466086437,0.35170838654351083,0.2803360025260202,0.0969601159728087
1,2,copyA,0.8089249730110168,0.8414499759674072,0.957800030708313,0.9475666880607605,0.8089249730110168,0.9368999600410461,0.01493483479796574,0.06031587075205137,0.10591952643649122,0.33258681769818244,0.3894390100642211,0.09680394025108797
1,2,avg+avghead,0.8089249730110168,0.8414499759674072,0.957800030708313,0.9475666880607605,0.9347749948501587,0.9373250007629395,0.01493483479796574,0.06031587075205137,0.10591952643649122,0.33258681769818244,0.3894390100642211,0.09680394025108797
1,2,avg+label,0.8089249730110168,0.8414499759674072,0.957800030708313,0.9475666880607605,0.9337499737739563,0.9406249523162842,0.01493483479796574,0.06031587075205137,0.10591952643649122,0.33258681769818244,0.3894390100642211,0.09680394025108797
1,2,single+label,0.8089249730110168,0.8414499759674072,0.957800030708313,0.9475666880607605,0.9251749515533447,0.9469999670982361,0.01493483479796574,0.06031587075205137,0.10591952643649122,0.33258681769818244,0.3894390100642211,0.09680394025108797
1,2,sum+label,0.8089249730110168,0.8414499759674072,0.957800030708313,0.9475666880607605,0.8839249610900879,0.9488999843597412,0.01493483479796574,0.06031587075205137,0.10591952643649122,0.33258681769818244,0.3894390100642211,0.09680394025108797
1,3,copyA,0.957800030708313,0.9478999972343445,0.957800030708313,0.9478999972343445,0.957800030708313,0.9570333361625671,0.0024834589243296376,0.01634876687534485,0.043743457650134474,0.29842158812425124,0.5348091829272211,0.10419354549871856
1,3,avg+avghead,0.957800030708313,0.9478999972343445,0.957800030708313,0.9478999972343445,0.9490333199501038,0.9542666673660278,0.0024834589243296376,0.01634876687534485,0.043743457650134474,0.29842158812425124,0.5348091829272211,0.10419354549871856
1,3,avg+label,0.957800030708313,0.9478999972343445,0.957800030708313,0.9478999972343445,0.9490333199501038,0.9542666673660278,0.0024834589243296376,0.01634876687534485,0.043743457650134474,0.29842158812425124,0.5348091829272211,0.10419354549871856
1,3,single+label,0.957800030708313,0.9478999972343445,0.957800030708313,0.9478999972343445,0.9417666792869568,0.9523000121116638,0.0024834589243296376,0.01634876687534485,0.043743457650134474,0.29842158812425124,0.5348091829272211,0.10419354549871856
1,3,sum+label,0.957800030708313,0.9478999972343445,0.957800030708313,0.9478999972343445,0.9256333708763123,0.9545000195503235,0.0024834589243296376,0.01634876687534485,0.043743457650134474,0.29842158812425124,0.5348091829272211,0.10419354549871856
2,0,copyA,0.7293000221252441,0.6906833648681641,0.9554333686828613,0.9293333292007446,0.7293000221252441,0.9140999913215637,0.028954952364551787,0.10441685480640622,0.07819584350989137,0.4173162957995818,0.26469934705491,0.106416706464659
2,0,avg+avghead,0.7293000221252441,0.6906833648681641,0.9554333686828613,0.9293333292007446,0.9139166474342346,0.9281499981880188,0.028954952364551787,0.10441685480640622,0.07819584350989137,0.4173162957995818,0.26469934705491,0.106416706464659
2,0,avg+label,0.7293000221252441,0.6906833648681641,0.9554333686828613,0.9293333292007446,0.9220166802406311,0.9327666759490967,0.028954952364551787,0.10441685480640622,0.07819584350989137,0.4173162957995818,0.26469934705491,0.106416706464659
2,0,single+label,0.7293000221252441,0.6906833648681641,0.9554333686828613,0.9293333292007446,0.9178833365440369,0.9345999956130981,0.028954952364551787,0.10441685480640622,0.07819584350989137,0.4173162957995818,0.26469934705491,0.106416706464659
2,0,sum+label,0.7293000221252441,0.6906833648681641,0.9554333686828613,0.9293333292007446,0.891616702079773,0.9367166757583618,0.028954952364551787,0.10441685480640622,0.07819584350989137,0.4173162957995818,0.26469934705491,0.106416706464659
2,1,copyA,0.796999990940094,0.8144999742507935,0.9554333686828613,0.9280333518981934,0.796999990940094,0.9238799810409546,0.011843859141908806,0.07194519301155258,0.09110539022147618,0.42568993606594413,0.29885404448749137,0.10056157707162697
