seed,steps,shared,recipe,A_on_union,B_on_union,pre,pre_A,pre_B,post,post_A,post_B,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
1,800,3,avg+label,0.995551347732544,0.994915783405304,0.994915783405304,0.994915783405304,0.994915783405304,0.9942802786827087,0.9942802786827087,0.9942802786827087,0.0,0.016364628210702822,0.0,0.38349347673422335,0.45038440874950797,0.14975748630556598
1,800,3,single+label,0.995551347732544,0.994915783405304,0.9961868524551392,0.9961868524551392,0.9961868524551392,0.9914204478263855,0.9914204478263855,0.9914204478263855,0.0,0.016364628210702822,0.0,0.38349347673422335,0.45038440874950797,0.14975748630556598
1,800,3,sum+label,0.995551347732544,0.994915783405304,0.9831585884094238,0.9831585884094238,0.9831585884094238,0.9930092096328735,0.9930092096328735,0.9930092096328735,0.0,0.016364628210702822,0.0,0.38349347673422335,0.45038440874950797,0.14975748630556598
1,3200,0,copyA,0.5194826722145081,0.4750455915927887,0.5194826722145081,0.995551347732544,0.0,0.9044934511184692,0.9672704339027405,0.8359916806221008,0.025748553047232982,0.09898935910601417,0.1127669107747252,0.3787396904033384,0.23716595620697656,0.14658953046171272
1,3200,0,avg+avghead,0.5194826722145081,0.4750455915927887,0.9177582263946533,0.9300921559333801,0.9042996168136597,0.977118194103241,0.983794093132019,0.9698336124420166,0.025748553047232982,0.09898935910601417,0.1127669107747252,0.3787396904033384,0.23716595620697656,0.14658953046171272
1,3200,0,avg+label,0.5194826722145081,0.4750455915927887,0.9000165462493896,0.9462980628013611,0.8495146036148071,0.9749626517295837,0.977121114730835,0.9726074934005737,0.025748553047232982,0.09898935910601417,0.1127669107747252,0.3787396904033384,0.23716595620697656,0.14658953046171272
1,3200,0,single+label,0.5194826722145081,0.4750455915927887,0.8530923128128052,0.9469336271286011,0.7506935000419617,0.9734703898429871,0.9748967289924622,0.9719140529632568,0.025748553047232982,0.09898935910601417,0.1127669107747252,0.3787396904033384,0.23716595620697656,0.14658953046171272
1,3200,0,sum+label,0.5194826722145081,0.4750455915927887,0.868181049823761,0.8843343257904053,0.8505548238754272,0.9694909453392029,0.9701303243637085,0.9687933921813965,0.025748553047232982,0.09898935910601417,0.1127669107747252,0.3787396904033384,0.23716595620697656,0.14658953046171272
1,3200,1,copyA,0.6096516847610474,0.5861062407493591,0.6096516847610474,0.995551347732544,0.33862432837486267,0.9704222679138184,0.9774388670921326,0.9570105671882629,0.025709541677209364,0.1297860399634257,0.14748089052948285,0.3510664516720405,0.2514566181986522,0.0945004579591894
1,3200,1,avg+avghead,0.6096516847610474,0.5861062407493591,0.7266005277633667,0.8347632884979248,0.7073412537574768,0.9879354238510132,0.9882428050041199,0.9841269254684448,0.025709541677209364,0.1297860399634257,0.14748089052948285,0.3510664516720405,0.2514566181986522,0.0945004579591894
1,3200,1,avg+label,0.6096516847610474,0.5861062407493591,0.9741194844245911,0.9895138144493103,0.9596560597419739,0.9891029596328735,0.9917382001876831,0.983796238899231,0.025709541677209364,0.1297860399634257,0.14748089052948285,0.3510664516720405,0.2514566181986522,0.0945004579591894
1,3200,1,single+label,0.6096516847610474,0.5861062407493591,0.9762600064277649,0.9853829145431519,0.9626322388648987,0.9914380311965942,0.9904671311378479,0.9884259104728699,0.025709541677209364,0.1297860399634257,0.14748089052948285,0.3510664516720405,0.2514566181986522,0.0945004579591894
1,3200,1,sum+label,0.6096516847610474,0.5861062407493591,0.9698385000228882,0.9866539835929871,0.9540343880653381,0.9889083504676819,0.9901493787765503,0.9851190447807312,0.025709541677209364,0.1297860399634257,0.14748089052948285,0.3510664516720405,0.2514566181986522,0.0945004579591894
1,3200,2,copyA,0.753668487071991,0.7618474960327148,0.753668487071991,0.995551347732544,0.6783128380775452,0.9759441614151001,0.9872894883155823,0.9691532850265503,0.0377649903462724,0.10015984789520135,0.1747365078380891,0.28148003701361946,0.3197972804691827,0.08606133643763494
1,3200,2,avg+avghead,0.753668487071991,0.7618474960327148,0.7243204116821289,0.7028916478157043,0.9313818216323853,0.9910992980003357,0.9904671311378479,0.9899275898933411,0.0377649903462724,0.10015984789520135,0.1747365078380891,0.28148003701361946,0.3197972804691827,0.08606133643763494
1,3200,2,avg+label,0.753668487071991,0.7618474960327148,0.9716141223907471,0.9742612242698669,0.985206127166748,0.99278324842453,0.9914204478263855,0.992445707321167,0.0377649903462724,0.10015984789520135,0.1747365078380891,0.28148003701361946,0.3197972804691827,0.08606133643763494
1,3200,2,single+label,0.753668487071991,0.7618474960327148,0.949482798576355,0.9507467746734619,0.9782813787460327,0.9915804266929626,0.9898316264152527,0.9902423620223999,0.0377649903462724,0.10015984789520135,0.1747365078380891,0.28148003701361946,0.3197972804691827,0.08606133643763494
1,3200,2,sum+label,0.753668487071991,0.7618474960327148,0.9619917869567871,0.9694947600364685,0.9763928055763245,0.9937454462051392,0.9936447739601135,0.9930751919746399,0.0377649903462724,0.10015984789520135,0.1747365078380891,0.28148003701361946,0.3197972804691827,0.08606133643763494
1,3200,3,copyA,0.995551347732544,0.9942802786827087,0.995551347732544,0.995551347732544,0.995551347732544,0.9942802786827087,0.9942802786827087,0.9942802786827087,0.00033135506439385453,0.00687439399678705,0.01816381292709659,0.3140044864309468,0.51075247036034,0.14987348122043573
1,3200,3,avg+avghead,0.995551347732544,0.9942802786827087,0.9952335953712463,0.9952335953712463,0.9952335953712463,0.994915783405304,0.994915783405304,0.994915783405304,0.00033135506439385453,0.00687439399678705,0.01816381292709659,0.3140044864309468,0.51075247036034,0.14987348122043573
