parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,child_joint,child_per_task,child_task_a,child_task_b,child_per_class,regime,preset,eta,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,nnz_p,nnz_q,layers_analysed,merging_fn,population,core,time_s
1887bcd2,5ffed8da,2_7_9,6_8_9,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5853333473205566,0.7800000309944153,0.2088,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, null, null, null, 0.0, 0.0, 0.0, 1.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.0029825525492812054,0.009611947527338457,0.05658105233140156,0.25973050285240346,0.5776057052361929,0.09348823950338236,0.6300428995151514,0.6589417322552295,0.7580539415979595,9347,12498,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
1887bcd2,88ed44d1,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5853333473205566,0.42500004172325134,0.1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, 0.0, null, null, 0.0, 1.0, null, 0.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8334419320474659,0.16655806795253425,0.6898460687209906,0.736187404672438,0.8998855579476751,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
1887bcd2,88ed44d1,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5853333473205566,0.42500004172325134,0.1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, 0.0, null, null, 0.0, 1.0, null, 0.0]",average@0.80,average,0.8,0.0006352813357662724,0.004855989671668987,0.05232140834973547,0.28821503008218236,0.5979532209545558,0.05601906960609113,0.6111761139263999,0.6577211357926771,0.8149055917313467,13573,13723,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
1887bcd2,88ed44d1,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5853333473205566,0.42500004172325134,0.1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, 0.0, null, null, 0.0, 1.0, null, 0.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.0006352813357662724,0.004855989671668987,0.05232140834973547,0.28821503008218236,0.5979532209545558,0.05601906960609113,0.6111761139263999,0.6577211357926771,0.8149055917313467,13573,13723,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
1887bcd2,905afff7,2_7_9,3_5_6,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5853333473205566,0.36399999260902405,0.266,0.42700000000000005,0.4886666666666667,0.36533333333333334,"[null, null, 0.687, 0.118, null, 0.003, 0.975, 0.452, null, 0.327]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.837865977261916,0.16213402273808378,0.710131538282148,0.7385371171401675,0.9297258053552039,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
1887bcd2,905afff7,2_7_9,3_5_6,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5853333473205566,0.36399999260902405,0.23316666666666666,0.406,0.4503333333333333,0.3616666666666667,"[null, null, 0.672, 0.12, null, 0.002, 0.963, 0.437, null, 0.242]",average@0.80,average,0.8,0.007633724947402547,0.02277023159148941,0.06499967022257787,0.2345346809199789,0.6153191923731091,0.0547424999454421,0.6303508768093328,0.665663426291081,0.8325300842094245,12404,14037,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.9
1887bcd2,905afff7,2_7_9,3_5_6,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5853333473205566,0.36399999260902405,0.23366666666666666,0.4081666666666667,0.455,0.36133333333333334,"[null, null, 0.673, 0.118, null, 0.002, 0.964, 0.437, null, 0.255]",orthogonal-full@0.80,orthogonal-full,0.8,0.007633724947402547,0.02277023159148941,0.06499967022257787,0.2345346809199789,0.6153191923731091,0.0547424999454421,0.6303508768093328,0.6701883546024012,0.8325300842094245,12404,14037,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
1887bcd2,be2e50e9,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5853333473205566,0.5016667246818542,0.2012,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, 0.0, null, null, 0.0, 1.0, null, 0.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8121616553840142,0.18783834461598603,0.7068521315493151,0.7472706857012053,0.8072011789394156,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
1887bcd2,be2e50e9,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5853333473205566,0.5016667246818542,0.2012,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, 0.0, null, null, 0.0, 1.0, null, 0.0]",average@0.80,average,0.8,0.000491370100799193,0.005984654140434618,0.03020916856409541,0.31508011721143825,0.5737217635572841,0.07451292642594849,0.6308614919451255,0.6710346104168811,0.7194824672245692,14496,19533,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.5
1887bcd2,be2e50e9,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5853333473205566,0.5016667246818542,0.2012,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, 0.0, null, null, 0.0, 1.0, null, 0.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.000491370100799193,0.005984654140434618,0.03020916856409541,0.31508011721143825,0.5737217635572841,0.07451292642594849,0.6319168215022348,0.6710346104168811,0.7194824672245692,14496,19533,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.2
1887bcd2,cb3a86af,2_7_9,1_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5853333473205566,0.5966666340827942,0.2036,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, 0.0, 0.0, null, null, null, 0.0, 1.0, null, 0.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8101160078046311,0.18988399219536892,0.6758259856186974,0.7132423637994839,0.816629080186059,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.0
1887bcd2,cb3a86af,2_7_9,1_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5853333473205566,0.5966666340827942,0.2034,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, 0.0, 0.0, null, null, null, 0.0, 1.0, null, 0.0]",average@0.80,average,0.8,0.0011373985215731343,0.010897688098747922,0.06577043834998651,0.34115154573302175,0.5200362543886908,0.06100667490797974,0.5922721680642099,0.6364024759080198,0.7402704033753136,14208,12639,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.3
1887bcd2,cb3a86af,2_7_9,1_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5853333473205566,0.5966666340827942,0.2034,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, 0.0, 0.0, null, null, null, 0.0, 1.0, null, 0.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.0011373985215731343,0.010897688098747922,0.06577043834998651,0.34115154573302175,0.5200362543886908,0.06100667490797974,0.5922721680642099,0.6388063009695986,0.7426028754235541,14208,12639,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
1887bcd2,d8bd0bc0,2_7_9,4_5_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5853333473205566,0.4826667010784149,0.2016,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, null, 0.0, 0.0, null, 1.0, null, 0.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8472378926416821,0.15276210735831788,0.6844219069514642,0.7548329046295912,0.9061427072475006,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.0
1887bcd2,d8bd0bc0,2_7_9,4_5_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5853333473205566,0.4826667010784149,0.2016,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, null, 0.0, 0.0, null, 1.0, null, 0.0]",average@0.80,average,0.8,0.0003878010813485431,0.004221072119793385,0.03548006433900679,0.27885646979935363,0.630963203566444,0.050091389094053876,0.6090431386974501,0.6714666672850864,0.8228608318565601,13755,13415,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
1887bcd2,d8bd0bc0,2_7_9,4_5_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5853333473205566,0.4826667010784149,0.2016,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, 0.0, null, 0.0, 0.0, null, 1.0, null, 0.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.0003878010813485431,0.004221072119793385,0.03548006433900679,0.27885646979935363,0.630963203566444,0.050091389094053876,0.6090431386974501,0.6714666672850864,0.8228608318565601,13755,13415,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.6
1887bcd2,e1762771,2_7_9,1_2_4,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5853333473205566,0.5213333964347839,0.1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, 0.0, 1.0, null, 0.0, null, null, 0.0, null, 0.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8236292841993013,0.1763707158006987,0.6851149969808771,0.7269419131816623,0.8994624397784072,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
1887bcd2,e1762771,2_7_9,1_2_4,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5853333473205566,0.5213333964347839,0.1988,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, 0.0, 1.0, null, 0.0, null, null, 0.0, null, 0.0]",average@0.80,average,0.8,0.00019783031906768443,0.001738019603261751,0.04639313669441583,0.310741060120353,0.5763063851740672,0.06462356808883471,0.606646956116746,0.6462229961194638,0.7957036256775809,10139,11102,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,17.1
1887bcd2,e1762771,2_7_9,1_2_4,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5853333473205566,0.5213333964347839,0.1988,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, 0.0, 1.0, null, 0.0, null, null, 0.0, null, 0.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.00019783031906768443,0.001738019603261751,0.04639313669441583,0.310741060120353,0.5763063851740672,0.06462356808883471,0.606646956116746,0.6462229961194638,0.7981816688705285,10139,11102,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.9
366f9057,5ffed8da,3_5_9,6_8_9,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5723333358764648,0.7800000309944153,0.2048,0.3338333333333333,0.3333333333333333,0.3343333333333333,"[null, null, null, 0.0, null, 0.0, 0.003, null, 0.0, 1.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8004146770746184,0.19958532292538153,0.6777563775867653,0.7124431624170655,0.7978310215700651,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.1
366f9057,5ffed8da,3_5_9,6_8_9,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5723333358764648,0.7800000309944153,0.2048,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 0.0, null, 0.0, 0.0, null, 0.0, 1.0]",average@0.80,average,0.8,0.001936285423341077,0.0080325244562439,0.08252870676002422,0.2841513701441743,0.541857217961925,0.08149389525429145,0.5992430283850597,0.6373956578583565,0.722172455041553,9948,11440,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.3
366f9057,5ffed8da,3_5_9,6_8_9,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5723333358764648,0.7800000309944153,0.2048,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 0.0, null, 0.0, 0.0, null, 0.0, 1.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.001936285423341077,0.0080325244562439,0.08252870676002422,0.2841513701441743,0.541857217961925,0.08149389525429145,0.5992430283850597,0.639064121806529,0.722172455041553,9948,11440,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.3
366f9057,88ed44d1,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5723333358764648,0.42500004172325134,0.1998,0.33499999999999996,0.33666666666666667,0.3333333333333333,"[null, null, null, 1.0, null, 0.0, 0.0, 0.0, null, 0.01]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8245303711991202,0.1754696288008798,0.7150073521244875,0.7489842502186465,0.844654359768683,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.0
366f9057,88ed44d1,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5723333358764648,0.42500004172325134,0.1992,0.33416666666666667,0.335,0.3333333333333333,"[null, null, null, 1.0, null, 0.0, 0.0, 0.0, null, 0.005]",average@0.80,average,0.8,0.0037236154593019207,0.014814119483410881,0.05759867376865449,0.26880826880622316,0.5920533147403355,0.06300200774207403,0.6393180928890668,0.6780278967451521,0.7728635243548035,14209,12315,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.0
366f9057,88ed44d1,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5723333358764648,0.42500004172325134,0.1992,0.33416666666666667,0.335,0.3333333333333333,"[null, null, null, 1.0, null, 0.0, 0.0, 0.0, null, 0.005]",orthogonal-full@0.80,orthogonal-full,0.8,0.0037236154593019207,0.014814119483410881,0.05759867376865449,0.26880826880622316,0.5920533147403355,0.06300200774207403,0.6393180928890668,0.6780278967451521,0.7728635243548035,14209,12315,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.2
366f9057,905afff7,3_5_9,3_5_6,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5723333358764648,0.36399999260902405,0.25475,0.3421666666666667,0.3436666666666667,0.3406666666666667,"[null, null, null, 0.965, null, 0.057, 0.0, null, null, 0.009]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8084839852827227,0.19151601471727744,0.6787418790800247,0.7419044688048378,0.8824758338925511,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,15.7
366f9057,905afff7,3_5_9,3_5_6,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5723333358764648,0.36399999260902405,0.25325,0.3408333333333333,0.3423333333333333,0.3393333333333333,"[null, null, null, 0.97, null, 0.048, 0.0, null, null, 0.009]",average@0.80,average,0.8,0.0070261617746772125,0.026795731029863674,0.06061603683934307,0.29300018287419666,0.5441238253524369,0.06843806212948253,0.6044629582467561,0.662879605823524,0.8002061860746785,12905,13008,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,15.9
366f9057,905afff7,3_5_9,3_5_6,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5723333358764648,0.36399999260902405,0.2535,0.3405,0.342,0.339,"[null, null, null, 0.97, null, 0.047, 0.0, null, null, 0.009]",orthogonal-full@0.80,orthogonal-full,0.8,0.0070261617746772125,0.026795731029863674,0.06061603683934307,0.29300018287419666,0.5441238253524369,0.06843806212948253,0.6053964551912606,0.662879605823524,0.8002061860746785,12905,13008,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,15.9
366f9057,be2e50e9,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5723333358764648,0.5016667246818542,0.1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 1.0, null, 0.0, 0.0, 0.0, null, 0.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.808607702669406,0.19139229733059407,0.7226445006006681,0.751925982568483,0.7881033204101235,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.0
366f9057,be2e50e9,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5723333358764648,0.5016667246818542,0.1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 1.0, null, 0.0, 0.0, 0.0, null, 0.0]",average@0.80,average,0.8,0.00018887396071023453,0.006875034658210226,0.027861687807325255,0.33153021354088247,0.5599038146405602,0.07364037539231162,0.644655315802447,0.6737398505006124,0.7053274206924459,13033,21218,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.2
366f9057,be2e50e9,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5723333358764648,0.5016667246818542,0.1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 1.0, null, 0.0, 0.0, 0.0, null, 0.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.00018887396071023453,0.006875034658210226,0.027861687807325255,0.33153021354088247,0.5599038146405602,0.07364037539231162,0.644655315802447,0.6737398505006124,0.7069027733471912,13033,21218,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.2
366f9057,cb3a86af,3_5_9,1_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5723333358764648,0.5966666340827942,0.2866666666666667,0.5263333333333333,0.527,0.5256666666666666,"[null, 0.515, null, 0.64, null, 0.428, 0.981, 0.081, null, 0.513]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.834877216683229,0.16512278331677085,0.6693696299790651,0.7410181120879604,0.8483530451834302,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.5
366f9057,cb3a86af,3_5_9,1_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5723333358764648,0.5966666340827942,0.263,0.486,0.486,0.486,"[null, 0.435, null, 0.653, null, 0.39, 0.976, 0.047, null, 0.415]",average@0.80,average,0.8,0.0005505882424048105,0.0068801754335003264,0.05305917618449946,0.30930548598138424,0.5724777757689478,0.0577267983892634,0.5916203374401023,0.6613628749991377,0.7608321782310872,13894,10831,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,17.1
366f9057,cb3a86af,3_5_9,1_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5723333358764648,0.5966666340827942,0.263,0.48583333333333334,0.4856666666666667,0.486,"[null, 0.435, null, 0.649, null, 0.393, 0.976, 0.047, null, 0.415]",orthogonal-full@0.80,orthogonal-full,0.8,0.0005505882424048105,0.0068801754335003264,0.05305917618449946,0.30930548598138424,0.5724777757689478,0.0577267983892634,0.5916203374401023,0.6613628749991377,0.7615692541053372,13894,10831,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
