parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,pre_joint,pre_per_task,pre_per_class,post_joint,post_per_task,post_task_a,post_task_b,post_per_class,regime,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,time_s
366f9057,be2e50e9,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5723333358764648,0.5016667246818542,0.382,0.5821666666666667,"[null, null, null, 0.473, null, 0.776, 0.776, 0.299, null, 0.696]",0.134,0.7846666666666666,0.7796666666666666,0.7896666666666666,"[null, null, null, 0.778, null, 0.626, 0.833, 0.758, null, 0.935]",sum@0.80@label+mut2,0.005679359159907672,0.011536913053346198,0.0861959678478367,0.2917387957049314,0.5639301704336542,0.04091879380032388,1.4452890012013935,1.503851965136966,1.5762066408202462,0.7198400490723845,21,97.2
366f9057,cb3a86af,3_5_9,1_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5723333358764648,0.5966666340827942,0.32066666666666666,0.5874999999999999,"[null, 0.558, null, 0.316, null, 0.729, 0.961, 0.305, null, 0.656]",0.22733333333333333,0.8365,0.74,0.933,"[null, 0.958, null, 0.543, null, 0.74, 0.944, 0.897, null, 0.937]",sum@0.80@label+mut2,0.0359184707449591,0.013944106592368073,0.08733756756348217,0.14299503396047344,0.6947083074391576,0.025096513699559602,1.3387392599581296,1.4820362241759204,1.6967060903668618,0.7224375549049596,21,108.7
366f9057,d8bd0bc0,3_5_9,4_5_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5723333358764648,0.4826667010784149,0.3474,0.6053333333333333,"[null, null, null, 0.857, 0.646, 0.685, null, 0.166, null, 0.593]",0.1886,0.7453333333333334,0.7676666666666667,0.723,"[null, null, null, 0.549, 0.682, 0.821, null, 0.666, null, 0.933]",sum@0.80@label+mut2,0.0248874499434288,0.04734179645564692,0.09533397662067868,0.22777026678054516,0.588183599768772,0.01648291043092822,1.356540996196475,1.4587291138257845,1.7825297905883182,0.7177175131414251,21,115.5
366f9057,e1762771,3_5_9,1_2_4,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5723333358764648,0.5213333964347839,0.29233333333333333,0.5336666666666667,"[null, 0.385, 0.111, 0.523, 0.932, 0.57, null, null, null, 0.681]",0.18833333333333332,0.7685,0.741,0.796,"[null, 0.943, 0.724, 0.576, 0.721, 0.703, null, null, null, 0.944]",sum@0.80@label+mut2,0.0024152732443281,0.010621239089879709,0.10030068022841268,0.17905055072382975,0.6919694690576472,0.015642787655902424,1.1311143959691308,1.4372006732178382,1.4955687800259323,0.7266403836194838,21,111.8
5ffed8da,88ed44d1,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.7800000309944153,0.42500004172325134,0.463,0.613,"[null, null, null, 0.148, null, null, 0.941, 0.196, 0.75, 0.702]",0.1228,0.8298333333333334,0.8636666666666667,0.796,"[null, null, null, 0.747, null, null, 0.833, 0.808, 0.88, 0.878]",sum@0.80@label+mut2,0.005352715064666376,0.006729800132366542,0.06905393375039333,0.18832253794779316,0.6503281697141267,0.08021284339065414,1.3899431086690688,1.5016044080655868,1.6778913694088682,0.725064165104325,21,114.3
5ffed8da,905afff7,6_8_9,3_5_6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.7800000309944153,0.36399999260902405,0.4016,0.5833333333333334,"[null, null, null, 0.177, null, 0.04, 0.937, null, 0.783, 0.626]",0.127,0.7543333333333333,0.8553333333333333,0.6533333333333333,"[null, null, null, 0.427, null, 0.727, 0.806, null, 0.909, 0.851]",sum@0.80@label+mut2,0.004192314926024138,0.004246574657477604,0.136876924077691,0.1672681708357481,0.6287242037860933,0.05869181171696597,1.4019887183487914,1.4945586390273036,1.6792521156171394,0.7227832857127628,21,118.0
5ffed8da,be2e50e9,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.7800000309944153,0.5016667246818542,0.471,0.6611666666666667,"[null, null, null, 0.278, null, null, 0.881, 0.484, 0.724, 0.719]",0.1072,0.8231666666666666,0.8593333333333333,0.787,"[null, null, null, 0.777, null, null, 0.818, 0.766, 0.914, 0.846]",sum@0.80@label+mut2,0.018130827117765196,0.014537621590721958,0.0807705984397294,0.20807600293031894,0.5386875365571859,0.13979741336427862,1.4652216515542438,1.5211957090689996,1.640893993823814,0.7226099621945931,21,116.6
5ffed8da,cb3a86af,6_8_9,1_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.7800000309944153,0.5966666340827942,0.4792,0.7141666666666666,"[null, 0.604, null, null, null, null, 0.955, 0.305, 0.767, 0.699]",0.3508,0.9135,0.899,0.928,"[null, 0.95, null, null, null, null, 0.954, 0.88, 0.897, 0.846]",sum@0.80@label+mut2,0.0030959236689746066,0.011266981866533765,0.1660255743711014,0.12472125381833407,0.6531875733496272,0.041702692925429094,1.3890570362263188,1.4564205904423226,1.6118488500152117,0.7179217484334187,21,107.3
5ffed8da,d8bd0bc0,6_8_9,4_5_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.7800000309944153,0.4826667010784149,0.396,0.6286666666666667,"[null, null, null, null, 0.451, 0.824, 0.937, 0.156, 0.661, 0.743]",0.16883333333333334,0.8101666666666667,0.8996666666666666,0.7206666666666667,"[null, null, null, null, 0.67, 0.825, 0.974, 0.667, 0.882, 0.843]",sum@0.80@label+mut2,0.029343681318751588,0.005889580297722058,0.1613814225727345,0.16101236164489602,0.5527046903023037,0.08966826386359207,1.3761269097214197,1.460016820843282,1.5920428125601465,0.7231597907602884,21,103.4
5ffed8da,e1762771,6_8_9,1_2_4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7800000309944153,0.5213333964347839,0.40016666666666667,0.6443333333333333,"[null, 0.452, 0.15, null, 0.896, null, 0.907, null, 0.73, 0.731]",0.15116666666666667,0.8533333333333333,0.9066666666666666,0.8,"[null, 0.951, 0.806, null, 0.643, null, 0.973, null, 0.913, 0.834]",sum@0.80@label+mut2,0.04452298775548434,0.01285153359686346,0.18149006264471448,0.23902947760746254,0.4583727284621426,0.06373320993333254,1.3762591018308472,1.437383401883672,1.7659017605252287,0.7231187413659224,21,100.2
88ed44d1,905afff7,3_6_7,3_5_6,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.42500004172325134,0.36399999260902405,0.34825,0.3795,"[null, null, null, 0.112, null, 0.12, 0.954, 0.025, null, null]",0.23125,0.671,0.6803333333333333,0.6616666666666666,"[null, null, null, 0.453, null, 0.717, 0.815, 0.773, null, null]",sum@0.80@label+mut2,0.002953193523216756,0.006376619486305943,0.24410298233743324,0.20207445744366012,0.5356922181768979,0.008800529032486102,1.3983120546583716,1.5849738485269598,1.8700832771089684,0.7215459186011999,21,100.0
88ed44d1,be2e50e9,3_6_7,3_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.42500004172325134,0.5016667246818542,0.463,0.4633333333333333,"[null, null, null, 0.304, null, null, 0.916, 0.17, null, null]",0.15533333333333332,0.7806666666666666,0.7806666666666666,0.7806666666666666,"[null, null, null, 0.76, null, null, 0.827, 0.755, null, null]",sum@0.80@label+mut2,0.04623989248674284,0.006970732181648965,0.1373956462086199,0.18078030937157477,0.5873429583446462,0.04127046140676738,1.3947592032495313,1.4848687807057461,1.5885911921477762,0.7185518171797545,21,96.3
88ed44d1,cb3a86af,3_6_7,1_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.42500004172325134,0.5966666340827942,0.39625,0.5293333333333334,"[null, 0.32, null, 0.244, null, null, 0.954, 0.352, null, null]",0.29075,0.8991666666666667,0.863,0.9353333333333333,"[null, 0.954, null, 0.737, null, null, 0.952, 0.9, null, null]",sum@0.80@label+mut2,0.002305218950269853,0.01708670828529283,0.126919775535145,0.1883340449122477,0.6287098572995007,0.036644395017543956,1.3554869211702032,1.4183676861123606,1.4723094065908033,0.7172615608147836,21,96.7
