parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,pre_joint,pre_per_task,pre_per_class,post_joint,post_per_task,post_task_a,post_task_b,post_per_class,regime,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,time_s
1887bcd2,cb3a86af,2_7_9,1_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5853333473205566,0.5966666340827942,0.323,0.6776666666666666,"[null, 0.331, 0.94, null, null, null, 0.88, 0.663, null, 0.589]",0.3264,0.9205,0.9026666666666666,0.9383333333333334,"[null, 0.959, 0.886, null, null, null, 0.937, 0.919, null, 0.903]",average@0.80@label+mut2,0.055654986824222354,0.03359941170001017,0.1993681006001344,0.2558238875633321,0.4187775998231301,0.036776013489170985,0.6758259856186968,0.7132423637994839,0.816629080186059,0.7195062402735861,21,75.8
1887bcd2,d8bd0bc0,2_7_9,4_5_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5853333473205566,0.4826667010784149,0.262,0.43916666666666665,"[null, null, 0.906, null, 0.356, 0.885, null, 0.016, null, 0.456]",0.1248,0.7813333333333333,0.8266666666666667,0.736,"[null, null, 0.861, null, 0.674, 0.817, null, 0.717, null, 0.902]",average@0.80@label+mut2,0.011800496033153375,0.03550329878653512,0.12256421117474724,0.20188076135747718,0.6096982326001786,0.01855300004790864,0.684421906951464,0.7548329046295902,0.9061427072475006,0.7201323831651395,21,75.2
1887bcd2,e1762771,2_7_9,1_2_4,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5853333473205566,0.5213333964347839,0.3064,0.5166666666666666,"[null, 0.361, 0.451, null, 0.495, null, null, 0.705, null, 0.637]",0.3242,0.798,0.7913333333333333,0.8046666666666666,"[null, 0.967, 0.64, null, 0.807, null, null, 0.809, null, 0.925]",average@0.80@label+mut2,0.008518315785502594,0.01241052756494681,0.05616559482894926,0.27328612833121213,0.6217350279685695,0.0278844055208196,0.685114996980885,0.726941913181658,0.8994624397784058,0.7243494392362195,21,75.7
366f9057,5ffed8da,3_5_9,6_8_9,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5723333358764648,0.7800000309944153,0.4196,0.6743333333333333,"[null, null, null, 0.811, null, 0.232, 0.839, null, 0.494, 0.835]",0.0702,0.8180000000000001,0.7166666666666667,0.9193333333333333,"[null, null, null, 0.664, null, 0.618, 0.976, null, 0.914, 0.868]",average@0.80@label+mut2,0.00717887192965118,0.025434637646157672,0.2578287144571671,0.4438606404069122,0.2224344375983232,0.04326269796178863,0.6777563775867645,0.7124431624170385,0.7978310215700649,0.7234835268998254,21,75.3
366f9057,88ed44d1,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5723333358764648,0.42500004172325134,0.4036,0.591,"[null, null, null, 0.601, null, 0.721, 0.78, 0.065, null, 0.778]",0.1468,0.792,0.7986666666666666,0.7853333333333333,"[null, null, null, 0.729, null, 0.715, 0.853, 0.774, null, 0.952]",average@0.80@label+mut2,0.001895130485867214,0.04327066887364879,0.12194636558271682,0.2622350704035927,0.5458069967260991,0.024845767928075427,0.7150073521244533,0.7489842502186456,0.8446543597686831,0.7249316292024941,21,80.6
366f9057,905afff7,3_5_9,3_5_6,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5723333358764648,0.36399999260902405,0.282,0.38166666666666665,"[null, null, null, 0.411, null, 0.031, 0.821, null, null, 0.585]",0.17325,0.6779999999999999,0.698,0.658,"[null, null, null, 0.509, null, 0.64, 0.825, null, null, 0.945]",average@0.80@label+mut2,0.0473324297925499,0.04261657029964097,0.10105462533735737,0.2186588130805325,0.5653700270389561,0.024967534450963343,0.678741879080019,0.741904468804838,0.8824758338925509,0.7252780122059157,21,74.8
366f9057,be2e50e9,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5723333358764648,0.5016667246818542,0.3722,0.5528333333333333,"[null, null, null, 0.452, null, 0.603, 0.787, 0.314, null, 0.709]",0.2306,0.7681666666666667,0.759,0.7773333333333333,"[null, null, null, 0.788, null, 0.548, 0.806, 0.738, null, 0.941]",average@0.80@label+mut2,0.005679359159907672,0.011536913053346198,0.0861959678478367,0.2917387957049314,0.5639301704336542,0.04091879380032388,0.7226445006006967,0.751925982568483,0.7881033204101231,0.7198400490723845,21,75.5
366f9057,cb3a86af,3_5_9,1_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5723333358764648,0.5966666340827942,0.31766666666666665,0.5700000000000001,"[null, 0.429, null, 0.577, null, 0.515, 0.937, 0.378, null, 0.584]",0.2545,0.8343333333333334,0.7456666666666667,0.923,"[null, 0.946, null, 0.586, null, 0.704, 0.952, 0.871, null, 0.947]",average@0.80@label+mut2,0.0359184707449591,0.013944106592368073,0.08733756756348217,0.14299503396047344,0.6947083074391576,0.025096513699559602,0.6693696299790648,0.7410181120879602,0.8483530451834309,0.7224375549049596,21,75.9
366f9057,d8bd0bc0,3_5_9,4_5_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5723333358764648,0.4826667010784149,0.3034,0.5658333333333333,"[null, null, null, 0.783, 0.59, 0.658, null, 0.19, null, 0.516]",0.187,0.7455,0.7773333333333333,0.7136666666666667,"[null, null, null, 0.567, 0.684, 0.826, null, 0.631, null, 0.939]",average@0.80@label+mut2,0.0248874499434288,0.04734179645564692,0.09533397662067868,0.22777026678054516,0.588183599768772,0.01648291043092822,0.6782704980982375,0.7293645569128923,0.8912648952941591,0.7177175131414251,21,75.8
366f9057,e1762771,3_5_9,1_2_4,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5723333358764648,0.5213333964347839,0.2713333333333333,0.5051666666666667,"[null, 0.308, 0.335, 0.744, 0.699, 0.312, null, null, null, 0.633]",0.18533333333333332,0.768,0.7433333333333333,0.7926666666666666,"[null, 0.959, 0.67, 0.543, 0.749, 0.734, null, null, null, 0.953]",average@0.80@label+mut2,0.0024152732443281,0.010621239089879709,0.10030068022841268,0.17905055072382975,0.6919694690576472,0.015642787655902424,0.5655571979845654,0.7186003366089191,0.7477843900129661,0.7266403836194838,21,75.8
5ffed8da,88ed44d1,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.7800000309944153,0.42500004172325134,0.4342,0.613,"[null, null, null, 0.212, null, null, 0.918, 0.177, 0.691, 0.762]",0.129,0.8380000000000001,0.8816666666666667,0.7943333333333333,"[null, null, null, 0.715, null, null, 0.848, 0.82, 0.905, 0.892]",average@0.80@label+mut2,0.005352715064666376,0.006729800132366542,0.06905393375039333,0.18832253794779316,0.6503281697141267,0.08021284339065414,0.6949715543345344,0.7508022040327934,0.8389456847044341,0.725064165104325,21,75.5
5ffed8da,905afff7,6_8_9,3_5_6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.7800000309944153,0.36399999260902405,0.3718,0.592,"[null, null, null, 0.415, null, 0.031, 0.861, null, 0.73, 0.654]",0.116,0.7618333333333334,0.8736666666666667,0.65,"[null, null, null, 0.4, null, 0.716, 0.834, null, 0.933, 0.854]",average@0.80@label+mut2,0.004192314926024138,0.004246574657477604,0.136876924077691,0.1672681708357481,0.6287242037860933,0.05869181171696597,0.7009943591743957,0.7472793195136518,0.8396260578085697,0.7227832857127628,21,80.5
5ffed8da,be2e50e9,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.7800000309944153,0.5016667246818542,0.402,0.6586666666666667,"[null, null, null, 0.291, null, null, 0.828, 0.596, 0.661, 0.748]",0.1144,0.8203333333333334,0.8656666666666667,0.775,"[null, null, null, 0.74, null, null, 0.834, 0.751, 0.918, 0.845]",average@0.80@label+mut2,0.018130827117765196,0.014537621590721958,0.0807705984397294,0.20807600293031894,0.5386875365571859,0.13979741336427862,0.7326108257771219,0.7605978545344998,0.820446996911907,0.7226099621945931,21,75.4
5ffed8da,cb3a86af,6_8_9,1_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.7800000309944153,0.5966666340827942,0.4396,0.6848333333333333,"[null, 0.433, null, null, null, null, 0.923, 0.381, 0.694, 0.755]",0.325,0.9253333333333333,0.9193333333333333,0.9313333333333333,"[null, 0.958, null, null, null, null, 0.968, 0.868, 0.925, 0.865]",average@0.80@label+mut2,0.0030959236689746066,0.011266981866533765,0.1660255743711014,0.12472125381833407,0.6531875733496272,0.041702692925429094,0.6945285181131594,0.7282102952211613,0.8059244250076059,0.7179217484334187,21,75.9
5ffed8da,d8bd0bc0,6_8_9,4_5_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.7800000309944153,0.4826667010784149,0.3885,0.5976666666666667,"[null, null, null, null, 0.261, 0.848, 0.864, 0.192, 0.633, 0.788]",0.15433333333333332,0.8098333333333334,0.9093333333333333,0.7103333333333334,"[null, null, null, null, 0.682, 0.788, 0.963, 0.661, 0.909, 0.856]",average@0.80@label+mut2,0.029343681318751588,0.005889580297722058,0.1613814225727345,0.16101236164489602,0.5527046903023037,0.08966826386359207,0.6880634548607099,0.730008410421641,0.7960214062800732,0.7231597907602884,21,77.2
5ffed8da,e1762771,6_8_9,1_2_4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7800000309944153,0.5213333964347839,0.395,0.5986666666666667,"[null, 0.322, 0.466, null, 0.537, null, 0.813, null, 0.671, 0.783]",0.1735,0.8536666666666666,0.9076666666666666,0.7996666666666666,"[null, 0.959, 0.7, null, 0.74, null, 0.973, null, 0.901, 0.849]",average@0.80@label+mut2,0.04452298775548434,0.01285153359686346,0.18149006264471448,0.23902947760746254,0.4583727284621426,0.06373320993333254,0.6881295509154236,0.718691700941836,0.8829508802626144,0.7231187413659224,21,76.3
88ed44d1,905afff7,3_6_7,3_5_6,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.42500004172325134,0.36399999260902405,0.281,0.3923333333333333,"[null, null, null, 0.179, null, 0.107, 0.938, 0.013, null, null]",0.28725,0.6776666666666666,0.6913333333333334,0.664,"[null, null, null, 0.491, null, 0.69, 0.811, 0.772, null, null]",average@0.80@label+mut2,0.002953193523216756,0.006376619486305943,0.24410298233743324,0.20207445744366012,0.5356922181768979,0.008800529032486102,0.6991560273291858,0.7924869242634799,0.9350416385544842,0.7215459186011999,21,75.2
88ed44d1,be2e50e9,3_6_7,3_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.42500004172325134,0.5016667246818542,0.473,0.47633333333333333,"[null, null, null, 0.296, null, null, 0.905, 0.228, null, null]",0.18366666666666667,0.773,0.773,0.773,"[null, null, null, 0.759, null, null, 0.819, 0.741, null, null]",average@0.80@label+mut2,0.04623989248674284,0.006970732181648965,0.1373956462086199,0.18078030937157477,0.5873429583446462,0.04127046140676738,0.6973796016247656,0.7424343903528731,0.7942955960738881,0.7185518171797545,21,74.5
88ed44d1,cb3a86af,3_6_7,1_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.42500004172325134,0.5966666340827942,0.3605,0.5453333333333333,"[null, 0.193, null, 0.309, null, null, 0.943, 0.442, null, null]",0.3215,0.8888333333333334,0.8523333333333334,0.9253333333333333,"[null, 0.94, null, 0.721, null, null, 0.947, 0.889, null, null]",average@0.80@label+mut2,0.002305218950269853,0.01708670828529283,0.126919775535145,0.1883340449122477,0.6287098572995007,0.036644395017543956,0.6777434605851016,0.7091838430561803,0.7361547032954017,0.7172615608147836,21,75.7
