parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,pre_joint,pre_per_task,pre_per_class,post_joint,post_per_task,post_task_a,post_task_b,post_per_class,regime,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,time_s
366f9057,be2e50e9,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5723333358764648,0.5016667246818542,0.3784,0.5683333333333334,"[null, null, null, 0.474, null, 0.69, 0.783, 0.268, null, 0.721]",0.149,0.7891666666666667,0.7873333333333333,0.791,"[null, null, null, 0.8, null, 0.63, 0.82, 0.753, null, 0.932]",single-full@0.80@label+mut2,0.005679359159907672,0.011536913053346198,0.0861959678478367,0.2917387957049314,0.5639301704336542,0.04091879380032388,0.734385333685146,1.05372737274838,1.1870330483408573,0.7198400490723845,21,103.2
366f9057,cb3a86af,3_5_9,1_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5723333358764648,0.5966666340827942,0.3248333333333333,0.5826666666666667,"[null, 0.466, null, 0.518, null, 0.577, 0.934, 0.396, null, 0.605]",0.23366666666666666,0.8356666666666667,0.7433333333333333,0.928,"[null, 0.952, null, 0.512, null, 0.768, 0.94, 0.892, null, 0.95]",single-full@0.80@label+mut2,0.0359184707449591,0.013944106592368073,0.08733756756348217,0.14299503396047344,0.6947083074391576,0.025096513699559602,0.7465502868605237,0.974055927786262,1.3049427598594858,0.7224375549049596,21,106.5
366f9057,d8bd0bc0,3_5_9,4_5_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5723333358764648,0.4826667010784149,0.3338,0.5723333333333334,"[null, null, null, 0.686, 0.571, 0.714, null, 0.152, null, 0.597]",0.1812,0.7396666666666667,0.7676666666666667,0.7116666666666667,"[null, null, null, 0.539, 0.678, 0.827, null, 0.63, null, 0.937]",single-full@0.80@label+mut2,0.0248874499434288,0.04734179645564692,0.09533397662067868,0.22777026678054516,0.588183599768772,0.01648291043092822,0.8725583970974634,0.9999742019779513,1.1595407503953616,0.7177175131414251,21,100.9
366f9057,e1762771,3_5_9,1_2_4,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5723333358764648,0.5213333964347839,0.2871666666666667,0.517,"[null, 0.321, 0.349, 0.753, 0.688, 0.313, null, null, null, 0.678]",0.16483333333333333,0.7616666666666667,0.7436666666666667,0.7796666666666666,"[null, 0.951, 0.68, 0.562, 0.708, 0.715, null, null, null, 0.954]",single-full@0.80@label+mut2,0.0024152732443281,0.010621239089879709,0.10030068022841268,0.17905055072382975,0.6919694690576472,0.015642787655902424,0.5655571979845654,1.0079372726224016,1.249969731370705,0.7266403836194838,21,97.6
5ffed8da,88ed44d1,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.7800000309944153,0.42500004172325134,0.4462,0.6061666666666666,"[null, null, null, 0.217, null, null, 0.921, 0.152, 0.712, 0.714]",0.1184,0.8361666666666667,0.8833333333333333,0.789,"[null, null, null, 0.68, null, null, 0.863, 0.824, 0.914, 0.873]",single-full@0.80@label+mut2,0.005352715064666376,0.006729800132366542,0.06905393375039333,0.18832253794779316,0.6503281697141267,0.08021284339065414,0.7360125040211856,1.0064998083111427,1.1580223608311038,0.725064165104325,21,100.5
5ffed8da,905afff7,6_8_9,3_5_6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.7800000309944153,0.36399999260902405,0.3876,0.587,"[null, null, null, 0.325, null, 0.034, 0.893, null, 0.757, 0.62]",0.1028,0.7391666666666666,0.838,0.6403333333333333,"[null, null, null, 0.439, null, 0.702, 0.78, null, 0.91, 0.824]",single-full@0.80@label+mut2,0.004192314926024138,0.004246574657477604,0.136876924077691,0.1672681708357481,0.6287242037860933,0.05869181171696597,0.7481696576728157,1.0313396790402707,1.2345354211036075,0.7227832857127628,21,116.7
5ffed8da,be2e50e9,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.7800000309944153,0.5016667246818542,0.4512,0.6595,"[null, null, null, 0.284, null, null, 0.845, 0.575, 0.672, 0.736]",0.1176,0.8225,0.8666666666666667,0.7783333333333333,"[null, null, null, 0.76, null, null, 0.824, 0.751, 0.922, 0.854]",single-full@0.80@label+mut2,0.018130827117765196,0.014537621590721958,0.0807705984397294,0.20807600293031894,0.5386875365571859,0.13979741336427862,0.820446996911907,1.061660439897395,1.2135905094054344,0.7226099621945931,21,110.8
5ffed8da,cb3a86af,6_8_9,1_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.7800000309944153,0.5966666340827942,0.4548,0.6918333333333333,"[null, 0.472, null, null, null, null, 0.944, 0.329, 0.721, 0.741]",0.3388,0.928,0.922,0.934,"[null, 0.962, null, null, null, null, 0.965, 0.875, 0.94, 0.861]",single-full@0.80@label+mut2,0.0030959236689746066,0.011266981866533765,0.1660255743711014,0.12472125381833407,0.6531875733496272,0.041702692925429094,0.7276725113691301,1.0299688838152135,1.1967075549249568,0.7179217484334187,21,116.5
5ffed8da,d8bd0bc0,6_8_9,4_5_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.7800000309944153,0.4826667010784149,0.3943333333333333,0.6168333333333333,"[null, null, null, null, 0.504, 0.72, 0.894, 0.17, 0.646, 0.767]",0.1775,0.8061666666666667,0.908,0.7043333333333334,"[null, null, null, null, 0.665, 0.793, 0.969, 0.655, 0.887, 0.868]",single-full@0.80@label+mut2,0.029343681318751588,0.005889580297722058,0.1613814225727345,0.16101236164489602,0.5527046903023037,0.08966826386359207,0.7960214062800732,1.0214484684296756,1.1952759120669991,0.7231597907602884,21,118.0
5ffed8da,e1762771,6_8_9,1_2_4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7800000309944153,0.5213333964347839,0.39,0.6275,"[null, 0.421, 0.277, null, 0.766, null, 0.858, null, 0.683, 0.76]",0.16483333333333333,0.8623333333333334,0.9126666666666666,0.812,"[null, 0.967, 0.782, null, 0.687, null, 0.97, null, 0.905, 0.863]",single-full@0.80@label+mut2,0.04452298775548434,0.01285153359686346,0.18149006264471448,0.23902947760746254,0.4583727284621426,0.06373320993333254,0.8444965699551925,1.0438973599544787,1.1711160294161609,0.7231187413659224,21,111.7
