seed,core,recipe,gen,pair,n_classes,tauA,tauB,driftA0,driftB0,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus,single_cells,norm_ratio,typed_frac,child_drift0_pre,child,acc_own,acc_all9,child_drift0_post
0,fixed,copyA,2,12,9,11.733516204907913,12.072922525447328,11.733516204907913,12.072922525447328,,,,,,,,,,11.733516204907913,0,0.881770670413971,0.881770670413971,13.398392170977306
0,fixed,copyA,2,12,9,11.733516204907913,12.072922525447328,11.733516204907913,12.072922525447328,,,,,,,,,,11.733516204907913,1,0.8896674513816833,0.8896674513816833,13.372200871911307
0,fixed,copyA,2,30,9,12.121205193151699,11.763290690415895,12.121205193151699,11.763290690415895,,,,,,,,,,12.121205193151699,0,0.8856634497642517,0.8856634497642517,13.895763364353808
0,fixed,copyA,2,30,9,12.121205193151699,11.763290690415895,12.121205193151699,11.763290690415895,,,,,,,,,,12.121205193151699,1,0.8911133408546448,0.8911133408546448,13.87702681143649
0,fixed,copyA,3,01,9,13.398392170977306,13.372200871911307,13.398392170977306,13.372200871911307,,,,,,,,,,13.398392170977306,0,0.9389389157295227,0.9389389157295227,13.768255416916272
0,fixed,copyA,3,01,9,13.398392170977306,13.372200871911307,13.398392170977306,13.372200871911307,,,,,,,,,,13.398392170977306,1,0.9333778023719788,0.9333778023719788,13.761018329060727
0,fixed,copyA,3,23,9,13.895763364353808,13.87702681143649,13.895763364353808,13.87702681143649,,,,,,,,,,13.895763364353808,0,0.9411633610725403,0.9411633610725403,14.310528870509573
0,fixed,copyA,3,23,9,13.895763364353808,13.87702681143649,13.895763364353808,13.87702681143649,,,,,,,,,,13.895763364353808,1,0.9429429173469543,0.9429429173469543,14.341623078015783
0,fixed,copyA,4,12,9,13.761018329060727,14.310528870509573,13.761018329060727,14.310528870509573,,,,,,,,,,13.761018329060727,0,0.9499499201774597,0.9499499201774597,14.187708322628652
0,fixed,copyA,4,12,9,13.761018329060727,14.310528870509573,13.761018329060727,14.310528870509573,,,,,,,,,,13.761018329060727,1,0.9485040307044983,0.9485040307044983,14.230706946477628
0,fixed,copyA,4,30,9,14.341623078015783,13.768255416916272,14.341623078015783,13.768255416916272,,,,,,,,,,14.341623078015783,0,0.9556222558021545,0.9556222558021545,14.69573095763632
0,fixed,copyA,4,30,9,14.341623078015783,13.768255416916272,14.341623078015783,13.768255416916272,,,,,,,,,,14.341623078015783,1,0.954287588596344,0.954287588596344,14.805623733667696
0,fixed,copyA,5,01,9,14.187708322628652,14.230706946477628,14.187708322628652,14.230706946477628,,,,,,,,,,14.187708322628652,0,0.9541763663291931,0.9541763663291931,14.658951498870975
0,fixed,copyA,5,01,9,14.187708322628652,14.230706946477628,14.187708322628652,14.230706946477628,,,,,,,,,,14.187708322628652,1,0.9572905898094177,0.9572905898094177,14.697297225119762
0,fixed,copyA,5,23,9,14.69573095763632,14.805623733667696,14.69573095763632,14.805623733667696,,,,,,,,,,14.69573095763632,0,0.9638527631759644,0.9638527631759644,15.154569115513187
0,fixed,copyA,5,23,9,14.69573095763632,14.805623733667696,14.69573095763632,14.805623733667696,,,,,,,,,,14.69573095763632,1,0.9553998112678528,0.9553998112678528,15.132649522393455
0,fixed,copyA,6,12,9,14.697297225119762,15.154569115513187,14.697297225119762,15.154569115513187,,,,,,,,,,14.697297225119762,0,0.962295651435852,0.962295651435852,15.191109276982056
0,fixed,copyA,6,12,9,14.697297225119762,15.154569115513187,14.697297225119762,15.154569115513187,,,,,,,,,,14.697297225119762,1,0.9564008116722107,0.9564008116722107,15.131907156663672
0,fixed,copyA,6,30,9,15.132649522393455,14.658951498870975,15.132649522393455,14.658951498870975,,,,,,,,,,15.132649522393455,0,0.9598487019538879,0.9598487019538879,15.554192378584807
