Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.8388),tensor(0.8388),0_1_2_3_4_5_6_7_8_9,[tensor(0.9090), tensor(0.9560), tensor(0.8420), tensor(0.6270), tensor(0.7010), tensor(0.8150), tensor(0.7250), tensor(0.9180), tensor(0.9520), tensor(0.9430)],21,0.0001,0.075
tensor(0.8288),tensor(0.8288),0_1_2_3_4_5_6_7_8_9,[tensor(0.8870), tensor(0.9500), tensor(0.6360), tensor(0.5800), tensor(0.8620), tensor(0.8050), tensor(0.9140), tensor(0.7780), tensor(0.9300), tensor(0.9460)],21,0.0001,0.075
tensor(0.8336),tensor(0.8336),0_1_2_3_4_5_6_7_8_9,[tensor(0.9080), tensor(0.9540), tensor(0.8410), tensor(0.5970), tensor(0.6730), tensor(0.8140), tensor(0.7400), tensor(0.9210), tensor(0.9440), tensor(0.9440)],21,0.0001,0.075
tensor(0.8536),tensor(0.8536),0_1_2_3_4_5_6_7_8_9,[tensor(0.8800), tensor(0.9560), tensor(0.8550), tensor(0.7710), tensor(0.7680), tensor(0.7110), tensor(0.9190), tensor(0.8920), tensor(0.8640), tensor(0.9200)],21,0.0001,0.075
tensor(0.8515),tensor(0.8515),0_1_2_3_4_5_6_7_8_9,[tensor(0.8920), tensor(0.9470), tensor(0.8660), tensor(0.7450), tensor(0.7770), tensor(0.7120), tensor(0.9250), tensor(0.8970), tensor(0.8260), tensor(0.9280)],21,0.0001,0.075
tensor(0.8568),tensor(0.8568),0_1_2_3_4_5_6_7_8_9,[tensor(0.9010), tensor(0.9500), tensor(0.8590), tensor(0.7740), tensor(0.7640), tensor(0.7090), tensor(0.9370), tensor(0.8920), tensor(0.8450), tensor(0.9370)],21,0.0001,0.075
tensor(0.8585),tensor(0.8585),0_1_2_3_4_5_6_7_8_9,[tensor(0.8940), tensor(0.9560), tensor(0.8490), tensor(0.7620), tensor(0.7470), tensor(0.7480), tensor(0.9260), tensor(0.9100), tensor(0.8520), tensor(0.9410)],21,0.0001,0.075
tensor(0.8588),tensor(0.8588),0_1_2_3_4_5_6_7_8_9,[tensor(0.8890), tensor(0.9490), tensor(0.8430), tensor(0.7000), tensor(0.8280), tensor(0.7970), tensor(0.9060), tensor(0.8630), tensor(0.8870), tensor(0.9260)],21,0.0001,0.075
tensor(0.8589),tensor(0.8589),0_1_2_3_4_5_6_7_8_9,[tensor(0.8880), tensor(0.9450), tensor(0.8320), tensor(0.7100), tensor(0.8170), tensor(0.8010), tensor(0.9090), tensor(0.8770), tensor(0.8790), tensor(0.9310)],21,0.0001,0.075
tensor(0.8464),tensor(0.8464),0_1_2_3_4_5_6_7_8_9,[tensor(0.9040), tensor(0.9640), tensor(0.8340), tensor(0.6770), tensor(0.7210), tensor(0.8040), tensor(0.7700), tensor(0.9040), tensor(0.9480), tensor(0.9380)],21,0.0001,0.075
