Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.0124),tensor(0.0124),0_7_6_5_9_7_5_4_3_6_5_7_3_5_1_5_8_7_6_5_7_5_4_3_5_9_7_0_7_6_5_8_7_3_5_1_3_5_4_1_4_5_2_5_6,[tensor(0.0003), tensor(7.6444e-08), tensor(0.5560), tensor(4.5920e-16), tensor(8.3125e-12), tensor(0.), tensor(1.2784e-15), tensor(3.4618e-28), tensor(0.0003), tensor(0.0003)],21,0.0001,0.075
tensor(0.0355),tensor(0.0355),1_4_5_2_5_6_3_5_4_6_5_7_5_4_3_3_5_1_5_8_7_5_8_7_3_5_1_5_9_7_0_7_6_2_5_6_1_4_5_6_4_2,[tensor(0.7160), tensor(1.4250e-11), tensor(6.4667e-08), tensor(8.7969e-12), tensor(1.1824e-15), tensor(1.4013e-45), tensor(1.1584e-15), tensor(1.1264e-15), tensor(0.0004), tensor(0.7750)],21,0.0001,0.075
tensor(5.9451e-05),tensor(5.9451e-05),2_5_6_1_4_5_6_4_2_5_8_7_3_5_1_5_9_7_0_7_6_3_5_1_5_8_7_6_5_7_5_4_3_0_7_6_5_9_7_5_4_3_6_5_7,[tensor(0.0003), tensor(9.7556e-08), tensor(0.0003), tensor(8.5156e-12), tensor(1.1750e-11), tensor(1.4013e-45), tensor(7.1502e-20), tensor(3.1424e-28), tensor(0.0004), tensor(0.0004)],21,0.0001,0.075
tensor(5.9829e-05),tensor(5.9829e-05),3_5_1_5_8_7_6_5_7_5_4_3_0_7_6_5_9_7_5_4_3_6_5_7_2_5_6_1_4_5_6_4_2_5_8_7_3_5_1_5_9_7_0_7_6,[tensor(0.0003), tensor(1.0011e-07), tensor(0.0003), tensor(7.3125e-12), tensor(1.1234e-11), tensor(1.4013e-45), tensor(7.2917e-20), tensor(3.0279e-28), tensor(0.0004), tensor(0.0004)],21,0.0001,0.075
tensor(0.0174),tensor(0.0174),3_5_4_1_4_5_2_5_6_5_9_7_0_7_6_5_8_7_3_5_1_5_4_3_6_5_7_0_7_6_5_9_7_6_4_2_2_5_6_1_4_5,[tensor(0.0003), tensor(1.0111e-07), tensor(6.0556e-08), tensor(6.1667e-08), tensor(1.1856e-15), tensor(2.6719e-41), tensor(6.9316e-20), tensor(7.8575e-20), tensor(0.7310), tensor(0.0004)],21,0.0001,0.075
tensor(0.0183),tensor(0.0183),5_4_3_6_5_7_0_7_6_5_9_7_6_4_2_2_5_6_1_4_5_3_5_4_1_4_5_2_5_6_5_9_7_0_7_6_5_8_7_3_5_1,[tensor(0.0002), tensor(1.0022e-07), tensor(5.9556e-08), tensor(5.2333e-08), tensor(1.2176e-15), tensor(2.8954e-41), tensor(6.8416e-20), tensor(7.6260e-20), tensor(0.7680), tensor(0.0004)],21,0.0001,0.075
tensor(0.0361),tensor(0.0361),5_8_7_3_5_1_5_9_7_0_7_6_2_5_6_1_4_5_6_4_2_1_4_5_2_5_6_3_5_4_6_5_7_5_4_3_3_5_1_5_8_7,[tensor(0.7050), tensor(1.3797e-11), tensor(5.9778e-08), tensor(7.9531e-12), tensor(1.2128e-15), tensor(1.4013e-45), tensor(1.1344e-15), tensor(1.1552e-15), tensor(0.0004), tensor(0.8120)],21,0.0001,0.075
tensor(0.0093),tensor(0.0093),5_9_7_0_7_6_5_8_7_3_5_1_3_5_4_1_4_5_2_5_6_0_7_6_5_9_7_5_4_3_6_5_7_3_5_1_5_8_7_6_5_7_5_4_3,[tensor(0.0004), tensor(7.5222e-08), tensor(0.4150), tensor(4.7360e-16), tensor(8.6406e-12), tensor(0.), tensor(1.3952e-15), tensor(3.3855e-28), tensor(0.0002), tensor(0.0003)],21,0.0001,0.075
tensor(0.0456),tensor(0.0456),6_4_2_2_5_6_1_4_5_5_4_3_6_5_7_0_7_6_5_9_7_6_5_7_5_4_3_3_5_1_5_8_7_1_4_5_2_5_6_3_5_4,[tensor(0.7060), tensor(7.6000e-08), tensor(5.1889e-08), tensor(5.6406e-12), tensor(8.1790e-20), tensor(1.4013e-45), tensor(1.0314e-19), tensor(1.2224e-15), tensor(0.5770), tensor(0.6320)],21,0.0001,0.075
tensor(0.0453),tensor(0.0453),6_5_7_5_4_3_3_5_1_5_8_7_1_4_5_2_5_6_3_5_4_6_4_2_2_5_6_1_4_5_5_4_3_6_5_7_0_7_6_5_9_7,[tensor(0.7040), tensor(7.0889e-08), tensor(5.7778e-08), tensor(5.2500e-12), tensor(8.1404e-20), tensor(1.4013e-45), tensor(9.7094e-20), tensor(1.1600e-15), tensor(0.5380), tensor(0.6610)],21,0.0001,0.075
0.69,0.6595595238095238,0.664,0.6551190476190476,1_4_5_2_5_6_3_5_4_6_5_7_5_4_3_3_5_1_5_8_7_5_8_7_3_5_1_5_9_7_0_7_6_2_5_6_1_4_5_6_4_2,5_4_3_6_5_7_0_7_6_5_9_7_6_4_2_2_5_6_1_4_5_3_5_4_1_4_5_2_5_6_5_9_7_0_7_6_5_8_7_3_5_1,0.47800779342651367,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6896,0.6590595238095238,0.6635238095238095,0.6545952380952381,1_4_5_2_5_6_3_5_4_6_5_7_5_4_3_3_5_1_5_8_7_5_8_7_3_5_1_5_9_7_0_7_6_2_5_6_1_4_5_6_4_2,5_4_3_6_5_7_0_7_6_5_9_7_6_4_2_2_5_6_1_4_5_3_5_4_1_4_5_2_5_6_5_9_7_0_7_6_5_8_7_3_5_1,0.4803624153137207,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6922,0.7068928571428572,0.7078333333333333,0.705952380952381,3_5_4_1_4_5_2_5_6_5_9_7_0_7_6_5_8_7_3_5_1_5_4_3_6_5_7_0_7_6_5_9_7_6_4_2_2_5_6_1_4_5,5_8_7_3_5_1_5_9_7_0_7_6_2_5_6_1_4_5_6_4_2_1_4_5_2_5_6_3_5_4_6_5_7_5_4_3_3_5_1_5_8_7,0.4481983184814453,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6924,0.7069642857142857,0.7079047619047619,0.7060238095238095,3_5_4_1_4_5_2_5_6_5_9_7_0_7_6_5_8_7_3_5_1_5_4_3_6_5_7_0_7_6_5_9_7_6_4_2_2_5_6_1_4_5,5_8_7_3_5_1_5_9_7_0_7_6_2_5_6_1_4_5_6_4_2_1_4_5_2_5_6_3_5_4_6_5_7_5_4_3_3_5_1_5_8_7,0.4690878391265869,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6458,0.6396222222222223,0.6445777777777778,0.6346666666666667,0_7_6_5_9_7_5_4_3_6_5_7_3_5_1_5_8_7_6_5_7_5_4_3_5_9_7_0_7_6_5_8_7_3_5_1_3_5_4_1_4_5_2_5_6,6_4_2_2_5_6_1_4_5_5_4_3_6_5_7_0_7_6_5_9_7_6_5_7_5_4_3_3_5_1_5_8_7_1_4_5_2_5_6_3_5_4,0.4484982490539551,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6454,0.6400492063492063,0.6449555555555555,0.6351428571428571,0_7_6_5_9_7_5_4_3_6_5_7_3_5_1_5_8_7_6_5_7_5_4_3_5_9_7_0_7_6_5_8_7_3_5_1_3_5_4_1_4_5_2_5_6,6_4_2_2_5_6_1_4_5_5_4_3_6_5_7_0_7_6_5_9_7_6_5_7_5_4_3_3_5_1_5_8_7_1_4_5_2_5_6_3_5_4,0.45145726203918457,match_tensors_zipit,resnet20x4,21,0.0001,0.075
0.6721,0.6595111111111112,0.6595111111111112,2_5_6_1_4_5_6_4_2_5_8_7_3_5_1_5_9_7_0_7_6_3_5_1_5_8_7_6_5_7_5_4_3_0_7_6_5_9_7_5_4_3_6_5_7,0.0,None,resnet20x4,21,0.0001,0.075
0.6718,0.6704222222222223,0.6704222222222223,3_5_1_5_8_7_6_5_7_5_4_3_0_7_6_5_9_7_5_4_3_6_5_7_2_5_6_1_4_5_6_4_2_5_8_7_3_5_1_5_9_7_0_7_6,0.0,None,resnet20x4,21,0.0001,0.075
0.5777,0.5913111111111111,0.5913111111111111,5_9_7_0_7_6_5_8_7_3_5_1_3_5_4_1_4_5_2_5_6_0_7_6_5_9_7_5_4_3_6_5_7_3_5_1_5_8_7_6_5_7_5_4_3,0.0,None,resnet20x4,21,0.0001,0.075
0.6072,0.6054285714285714,0.6054285714285714,6_5_7_5_4_3_3_5_1_5_8_7_1_4_5_2_5_6_3_5_4_6_4_2_2_5_6_1_4_5_5_4_3_6_5_7_0_7_6_5_9_7,0.0,None,resnet20x4,21,0.0001,0.075
