Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.6072),tensor(0.6072),0_1_2_3_4_5_6_7_8_9,[tensor(0.4960), tensor(0.7290), tensor(0.5100), tensor(0.5910), tensor(0.4170), tensor(0.7140), tensor(0.5490), tensor(0.6340), tensor(0.5560), tensor(0.8760)],21,0.0001,0.075
tensor(0.6200),tensor(0.6200),0_1_2_3_4_5_6_7_8_9,[tensor(0.5880), tensor(0.7490), tensor(0.5430), tensor(0.5300), tensor(0.3980), tensor(0.7090), tensor(0.6020), tensor(0.6640), tensor(0.5810), tensor(0.8360)],21,0.0001,0.075
tensor(0.7665),tensor(0.7665),0_1_2_3_4_5_6_7_8_9,[tensor(0.7370), tensor(0.8590), tensor(0.7110), tensor(0.4710), tensor(0.7100), tensor(0.7190), tensor(0.8520), tensor(0.8680), tensor(0.8370), tensor(0.9010)],21,0.0001,0.075
tensor(0.7361),tensor(0.7361),0_1_2_3_4_5_6_7_8_9,[tensor(0.6910), tensor(0.7890), tensor(0.7370), tensor(0.5080), tensor(0.6750), tensor(0.6340), tensor(0.7900), tensor(0.8730), tensor(0.7420), tensor(0.9220)],21,0.0001,0.075
tensor(0.7349),tensor(0.7349),0_1_2_3_4_5_6_7_8_9,[tensor(0.6870), tensor(0.8130), tensor(0.7660), tensor(0.5080), tensor(0.6620), tensor(0.6310), tensor(0.7820), tensor(0.8600), tensor(0.7310), tensor(0.9090)],21,0.0001,0.075
tensor(0.7271),tensor(0.7271),0_1_2_3_4_5_6_7_8_9,[tensor(0.8230), tensor(0.8620), tensor(0.5810), tensor(0.4690), tensor(0.6770), tensor(0.5870), tensor(0.7310), tensor(0.7890), tensor(0.9150), tensor(0.8370)],21,0.0001,0.075
tensor(0.6082),tensor(0.6082),0_1_2_3_4_5_6_7_8_9,[tensor(0.5440), tensor(0.7280), tensor(0.5430), tensor(0.5650), tensor(0.4470), tensor(0.6850), tensor(0.5380), tensor(0.6490), tensor(0.5110), tensor(0.8720)],21,0.0001,0.075
tensor(0.6103),tensor(0.6103),0_1_2_3_4_5_6_7_8_9,[tensor(0.5930), tensor(0.7680), tensor(0.4980), tensor(0.5570), tensor(0.4150), tensor(0.6850), tensor(0.5990), tensor(0.6340), tensor(0.5440), tensor(0.8100)],21,0.0001,0.075
tensor(0.7637),tensor(0.7637),0_1_2_3_4_5_6_7_8_9,[tensor(0.7500), tensor(0.8120), tensor(0.6960), tensor(0.4680), tensor(0.6970), tensor(0.7370), tensor(0.8530), tensor(0.8790), tensor(0.8230), tensor(0.9220)],21,0.0001,0.075
tensor(0.7287),tensor(0.7287),0_1_2_3_4_5_6_7_8_9,[tensor(0.8350), tensor(0.8500), tensor(0.5510), tensor(0.4890), tensor(0.6900), tensor(0.6070), tensor(0.7470), tensor(0.7720), tensor(0.9150), tensor(0.8310)],21,0.0001,0.075
0.5721,0.5175,[0.555 0.702 0.447 0.324 0.276 0.466 0.602 0.586 0.577 0.64 ],0.5175,0.5175,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,0.001001119613647461,match_tensors_identity,resnet20x4,21,0.0001,0.075
