Joint,Per Task Avg,Model Name,Per Class,Stop Node,Params A,Params B
tensor(0.6200),tensor(0.6200),0_7_6_8_9_3_5_4_3_5_1_8_9_0_7_6_3_5_1_3_5_4_1_4_5_6_0_7_5_4_3_2_5_6_6_4_2_6_5_7,[tensor(0.6710), tensor(0.6990), tensor(0.4440), tensor(0.3290), tensor(0.6830), tensor(0.4550), tensor(0.8320), tensor(0.7550), tensor(0.6530), tensor(0.6790)],21,0.0001,0.075
tensor(0.6117),tensor(0.6117),1_4_5_6_0_7_5_4_3_2_5_6_6_4_2_6_5_7_0_7_6_8_9_3_5_4_3_5_1_8_9_0_7_6_3_5_1_3_5_4,[tensor(0.6750), tensor(0.7310), tensor(0.4650), tensor(0.3390), tensor(0.6680), tensor(0.5010), tensor(0.7720), tensor(0.7250), tensor(0.6090), tensor(0.6320)],21,0.0001,0.075
tensor(0.8043),tensor(0.8043),2_5_6_5_4_3_6_5_7_6_4_2_8_9_0_7_6_3_5_1_3_5_4_0_7_6_8_9_3_5_4_3_5_1,[tensor(0.7810), tensor(0.9160), tensor(0.8220), tensor(0.6520), tensor(0.7390), tensor(0.7540), tensor(0.8850), tensor(0.7770), tensor(0.8770), tensor(0.8400)],21,0.0001,0.075
tensor(0.6837),tensor(0.6837),3_5_1_3_5_4_8_9_0_7_6_3_5_4_3_5_1_0_7_6_8_9_6_5_7_6_4_2_2_5_6_5_4_3_6_0_7_1_4_5,[tensor(0.6190), tensor(0.8730), tensor(0.5430), tensor(0.6370), tensor(0.5970), tensor(0.7520), tensor(0.6540), tensor(0.7000), tensor(0.7110), tensor(0.7510)],21,0.0001,0.075
tensor(0.6777),tensor(0.6777),3_5_4_3_5_1_0_7_6_8_9_3_5_1_3_5_4_8_9_0_7_6_5_4_3_2_5_6_6_4_2_6_5_7_1_4_5_6_0_7,[tensor(0.5110), tensor(0.8840), tensor(0.5560), tensor(0.6560), tensor(0.6000), tensor(0.7190), tensor(0.6510), tensor(0.6650), tensor(0.7710), tensor(0.7640)],21,0.0001,0.075
tensor(0.6801),tensor(0.6801),5_4_3_2_5_6_6_4_2_6_5_7_1_4_5_6_0_7_3_5_4_3_5_1_0_7_6_8_9_3_5_1_3_5_4_8_9_0_7_6,[tensor(0.5310), tensor(0.8850), tensor(0.5820), tensor(0.6220), tensor(0.5930), tensor(0.7360), tensor(0.6600), tensor(0.6820), tensor(0.7980), tensor(0.7120)],21,0.0001,0.075
tensor(0.7475),tensor(0.7475),6_0_7_1_4_5_6_5_7_6_4_2_2_5_6_5_4_3_6_4_2_6_5_7_5_4_3_2_5_6,[tensor(0.7520), tensor(0.9150), tensor(0.6530), tensor(0.6220), tensor(0.7720), tensor(0.6830), tensor(0.8150), tensor(0.7680), 0.0, 0.0],21,0.0001,0.075
tensor(0.7400),tensor(0.7400),6_4_2_6_5_7_5_4_3_2_5_6_6_0_7_1_4_5_6_5_7_6_4_2_2_5_6_5_4_3,[tensor(0.7590), tensor(0.8980), tensor(0.6290), tensor(0.5510), tensor(0.7960), tensor(0.7310), tensor(0.7680), tensor(0.7880), 0.0, 0.0],21,0.0001,0.075
tensor(0.6821),tensor(0.6821),6_5_7_6_4_2_2_5_6_5_4_3_6_0_7_1_4_5_3_5_1_3_5_4_8_9_0_7_6_3_5_4_3_5_1_0_7_6_8_9,[tensor(0.6020), tensor(0.8470), tensor(0.5920), tensor(0.6170), tensor(0.5990), tensor(0.7540), tensor(0.6060), tensor(0.6740), tensor(0.7270), tensor(0.8030)],21,0.0001,0.075
tensor(0.7971),tensor(0.7971),8_9_0_7_6_3_5_1_3_5_4_0_7_6_8_9_3_5_4_3_5_1_2_5_6_5_4_3_6_5_7_6_4_2,[tensor(0.7810), tensor(0.8820), tensor(0.7580), tensor(0.6210), tensor(0.7760), tensor(0.7600), tensor(0.8590), tensor(0.7940), tensor(0.8890), tensor(0.8510)],21,0.0001,0.075
